Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-12-12;19,00;6,00;0,00;25,00;13,00;6,91;19,00;12,09;6,91;0,00;66,50;19,00;0,00;0,00;0,00;32,57;5,43;6,91;19,00;0,00;6,91
2021-12-19;29,00;43,00;0,00;0,00;7,00;52,56;14,50;0,00;0,00;0,00;51,56;45,11;0,00;0,00;0,00;34,27;0,00;0,00;80,18;6,82;0,00
2021-12-26;30,00;29,00;0,00;15,00;0,00;51,18;14,12;0,00;7,06;6,00;105,00;57,00;6,00;0,00;0,00;73,64;13,64;0,00;91,76;176,47;0,00
2022-01-02;34,00;47,00;0,00;47,00;7,00;41,16;14,32;0,00;0,00;0,00;108,18;40,18;12,36;7,85;13,08;39,23;0,00;6,80;54,40;20,40;6,80
2022-01-09;13,00;0,00;40,00;13,00;7,00;30,88;13,00;0,00;6,50;0,00;55,25;65,00;0,00;0,00;0,00;65,00;18,20;6,50;45,50;0,00;19,50
2022-01-16;20,00;19,00;20,00;13,00;6,00;67,27;0,00;12,73;7,27;6,67;23,33;86,67;0,00;0,00;5,71;102,86;0,00;7,27;61,82;7,27;20,00
2022-01-23;7,00;7,00;13,00;13,00;13,00;52,50;26,25;0,00;12,25;7,00;91,00;126,00;7,00;0,00;0,00;84,00;7,00;26,25;40,25;7,00;26,25
2022-01-30;14,00;7,00;7,00;13,00;13,00;33,25;0,00;7,00;7,00;7,00;70,00;70,00;7,00;0,00;0,00;106,40;8,40;0,00;49,00;14,00;7,00
2022-02-06;21,00;21,00;0,00;28,00;7,00;89,25;21,00;7,00;14,00;6,00;39,00;123,00;0,00;7,88;0,00;94,50;7,88;7,00;43,75;7,00;14,00
2022-02-13;7,00;7,00;13,00;20,00;7,00;54,25;26,25;0,00;19,25;14,00;42,00;84,00;0,00;7,00;0,00;59,50;0,00;0,00;42,00;14,00;0,00
2022-02-20;54,00;34,00;20,00;13,00;13,00;40,06;13,94;13,94;6,97;0,00;15,00;87,00;0,00;8,10;0,00;67,50;0,00;13,50;33,75;0,00;0,00
2022-02-27;8,00;16,00;0,00;8,00;8,00;22,40;8,00;14,40;0,00;0,00;64,00;85,33;0,00;8,00;0,00;48,00;32,00;16,00;30,40;38,40;0,00
