Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2021-05-16;9,00;6,00;5,00;2,00;6,00;5,00;2,00;3,00;1,00;2,00;7,00;0,00;2,00;0,00;1,00;1,00;1,00;0,00;3,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-05-23;5,00;1,00;4,00;2,00;4,00;1,00;0,00;1,00;1,00;1,00;3,00;1,00;5,00;1,00;1,00;0,00;3,00;0,00;2,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-05-30;9,00;3,00;3,00;4,00;6,00;1,00;1,00;1,00;1,00;1,00;7,00;2,00;2,00;0,00;1,00;1,00;2,00;0,00;3,00;4,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-06-06;9,00;2,00;2,00;3,00;2,00;4,00;0,00;1,00;1,00;3,00;5,00;0,00;3,00;0,00;2,00;1,00;1,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;6,00;2,00;4,00;1,00;2,00;1,00;0,00;1,00;1,00;0,00;2,00;0,00;2,00;0,00;4,00;0,00;1,00;0,00;2,00;4,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-06-20;8,00;2,00;2,00;1,00;2,00;2,00;1,00;1,00;1,00;2,00;7,00;0,00;1,00;0,00;3,00;1,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-06-27;9,00;2,00;7,00;3,00;5,00;2,00;0,00;1,00;0,00;0,00;12,00;1,00;11,00;1,00;2,00;1,00;4,00;0,00;1,00;2,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2021-07-04;11,00;4,00;6,00;3,00;12,00;1,00;1,00;1,00;1,00;0,00;7,70;0,00;14,30;0,00;2,00;0,00;1,00;0,00;5,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-07-11;12,00;2,00;4,00;2,00;3,00;3,00;2,00;2,00;1,00;2,00;11,00;1,00;3,00;0,00;2,00;0,00;2,00;0,00;1,00;1,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00
2021-07-18;6,00;1,00;4,00;3,00;2,00;1,00;0,00;2,00;1,00;1,00;7,00;1,00;1,00;0,00;1,00;1,00;3,00;0,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;7,00;3,00;5,00;2,00;5,00;2,00;1,00;4,00;1,00;1,17;15,17;2,33;2,33;0,00;2,00;1,00;2,00;0,00;2,00;3,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-08-01;10,00;2,00;4,00;3,00;6,00;3,00;2,00;3,00;1,00;3,00;15,00;1,00;2,00;0,00;1,00;1,00;1,00;0,00;5,00;3,00;1,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00
2021-08-08;19,00;3,00;2,00;1,00;5,00;3,00;2,00;4,00;4,00;2,11;15,83;1,06;6,33;1,00;5,00;1,00;1,00;1,00;4,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;19,00;6,00;4,00;5,00;11,00;4,00;2,00;1,00;1,00;2,00;15,00;0,00;2,00;0,00;4,00;0,00;1,00;1,00;3,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;23,00;5,00;5,00;3,00;8,00;5,00;0,00;5,00;2,00;1,00;13,00;2,00;5,00;0,00;2,00;0,00;1,00;0,00;9,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;19,00;9,00;7,00;3,00;6,00;4,00;2,00;7,00;3,00;1,00;18,00;2,00;2,00;1,00;3,00;1,00;1,00;0,00;4,00;5,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-09-05;14,00;4,00;6,00;4,00;8,00;4,00;1,00;3,00;1,00;1,00;11,00;1,00;5,00;0,00;4,00;2,00;3,00;0,00;9,00;4,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-09-12;12,00;6,00;6,00;7,00;10,00;5,00;2,00;1,00;3,00;4,00;15,00;4,00;4,00;0,00;2,00;1,00;3,00;1,00;8,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;22,00;6,00;4,00;13,00;12,00;5,00;1,00;3,00;1,00;2,10;22,00;2,10;4,19;0,00;2,00;0,00;3,00;1,00;7,00;8,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00
2021-09-26;20,00;7,00;12,00;4,00;18,00;8,00;3,00;8,00;4,00;2,11;27,37;2,11;7,37;1,00;4,00;2,00;6,00;1,00;12,00;11,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-10-03;20,00;16,00;11,00;9,00;18,00;6,00;2,00;9,00;4,00;4,00;20,00;2,00;8,00;0,00;8,00;4,00;2,00;0,00;11,00;14,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;21,00;14,00;12,00;6,00;23,00;11,00;2,00;6,00;3,00;3,00;21,00;2,00;9,00;0,00;4,00;1,00;1,00;1,00;14,00;8,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-10-17;19,00;16,00;9,00;13,00;21,00;6,00;5,00;10,00;2,00;1,06;20,06;1,06;7,39;1,00;3,00;2,00;3,00;1,00;12,00;7,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;21,00;16,00;8,00;7,00;16,00;11,00;3,00;6,00;5,00;1,05;29,40;1,05;4,20;0,00;6,00;4,00;3,00;0,00;11,00;13,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;31,00;17,00;10,00;12,00;26,00;8,00;3,00;10,00;8,00;3,10;32,03;2,07;6,20;0,00;6,00;4,00;3,00;1,00;10,00;8,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2021-11-07;25,00;19,00;12,00;12,00;22,00;15,00;1,00;8,00;3,00;4,17;33,33;3,13;10,42;0,00;9,00;1,00;5,00;0,00;16,00;13,00;5,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00
2021-11-14;24,00;17,00;15,00;14,00;25,00;12,00;6,00;11,00;4,00;3,13;36,52;1,04;11,48;0,00;8,00;1,00;1,00;0,00;14,00;11,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00
2021-11-21;30,00;24,00;8,00;9,00;30,00;12,00;2,00;12,00;5,00;3,10;27,93;1,03;9,31;1,00;5,00;3,00;3,00;0,00;14,00;16,00;4,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00
2021-11-28;28,00;40,00;11,00;19,00;23,00;12,00;2,00;7,00;6,00;4,15;23,85;3,11;13,48;0,00;7,00;1,00;5,00;1,00;20,00;17,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;20,00;39,00;13,00;20,00;36,00;12,00;3,00;10,00;5,00;2,00;27,00;1,00;12,00;0,00;14,00;3,00;1,00;0,00;16,00;25,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;33,00;19,00;21,00;19,00;30,00;13,00;5,00;6,00;1,00;5,16;33,00;4,13;10,31;1,00;3,00;1,00;1,00;0,00;14,00;18,00;5,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00
2021-12-19;25,00;13,00;8,00;8,00;9,00;6,00;2,00;6,00;2,00;1,04;22,92;1,04;8,33;1,00;8,00;1,00;3,00;0,00;8,00;10,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2021-12-26;28,00;13,00;8,00;9,00;16,00;10,00;3,00;6,00;3,00;3,11;16,59;2,07;13,48;1,00;8,00;1,00;2,00;0,00;10,00;16,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2022-01-02;26,00;17,00;9,00;10,00;12,00;13,00;3,00;9,00;4,00;3,12;34,32;4,16;11,44;1,00;10,00;3,00;3,00;1,00;13,00;14,00;5,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2022-01-09;40,00;33,00;24,00;19,00;52,00;24,00;10,00;14,00;8,00;8,21;65,64;4,10;20,51;1,00;13,00;6,00;7,00;1,00;41,00;25,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2022-01-16;60,00;37,00;29,00;23,00;52,00;28,00;11,00;23,00;9,00;6,21;88,97;4,14;36,21;2,00;18,00;2,00;6,00;1,00;39,00;28,00;8,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2022-01-23;62,00;39,00;24,00;30,00;39,00;33,00;11,00;18,00;11,00;7,23;79,57;7,23;25,83;0,00;19,00;5,00;10,00;1,00;36,00;24,00;9,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2022-01-30;53,00;31,00;30,00;28,00;42,00;23,00;6,00;17,00;9,00;5,10;64,21;7,13;17,33;2,00;11,00;6,00;7,00;0,00;24,00;22,00;8,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00
2022-02-06;48,00;26,00;18,00;19,00;42,00;22,00;14,00;16,00;9,00;7,15;58,21;3,06;18,38;2,00;15,00;9,00;7,00;1,00;28,00;20,00;9,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00
2022-02-13;69,00;35,00;22,00;20,00;35,00;25,00;8,00;24,00;7,00;8,24;65,91;6,18;17,51;0,00;14,00;6,00;6,00;1,00;27,00;19,00;10,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2022-02-20;56,00;24,00;21,00;11,00;43,00;20,00;8,00;16,00;2,00;8,30;57,04;3,11;18,67;0,00;14,00;2,00;9,00;1,00;19,00;18,00;7,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00
2022-02-27;60,00;27,00;19,00;17,00;35,00;13,00;5,00;13,00;7,00;8,28;49,66;2,07;20,69;0,00;16,00;4,00;4,00;0,00;30,00;17,00;10,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00
