Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2021-12-26;75,00;135,00;103,13;88,13;88,13;150,00;82,50;36,00;94,50;75,00;43,00;20,00;55,00;16,00;25,00;20,00;24,00;8,00;43,00;12,00;28,00;12,00;16,00;0,00;4,00;0,00;4,00;0,00
2022-01-02;79,00;132,28;90,02;86,35;113,91;125,21;64,09;32,79;76,02;50,00;36,00;22,00;32,00;4,00;23,00;32,00;7,00;22,00;40,00;40,00;14,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00
2022-01-09;100,00;96,30;72,22;68,52;74,07;53,73;32,84;56,72;49,25;46,00;29,00;18,00;36,00;11,00;15,00;14,00;11,00;11,00;28,00;21,00;32,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2022-01-16;73,00;101,08;87,97;65,51;93,59;62,57;61,08;20,86;58,10;52,00;55,00;24,00;31,00;0,00;15,00;28,00;14,00;10,00;31,00;31,00;14,00;10,00;14,00;0,00;0,00;0,00;0,00;0,00
2022-01-23;49,00;99,88;92,35;67,85;103,65;65,33;57,91;20,79;49,00;35,00;35,00;31,00;24,00;10,00;11,00;7,00;14,00;7,00;21,00;10,00;21,00;14,00;3,00;7,00;0,00;0,00;0,00;0,00
2022-01-30;86,00;71,36;104,30;106,13;86,00;53,38;51,90;57,83;38,55;32,00;18,00;32,00;32,00;0,00;12,00;25,00;11,00;14,00;11,00;25,00;22,00;29,00;7,00;7,00;0,00;0,00;0,00;0,00
2022-02-06;48,00;103,38;59,08;88,62;92,31;78,00;42,00;66,00;18,00;48,00;26,00;22,00;33,00;7,00;16,00;15,00;18,00;7,00;18,00;7,00;11,00;7,00;7,00;0,00;4,00;0,00;0,00;0,00
2022-02-13;50,00;50,00;38,89;53,70;57,41;50,00;32,35;17,65;42,65;14,00;50,00;21,00;14,00;7,00;8,00;7,00;18,00;18,00;14,00;11,00;4,00;0,00;4,00;7,00;0,00;0,00;0,00;0,00
2022-02-20;54,00;61,45;39,10;61,45;76,34;39,00;75,00;36,00;43,50;47,00;18,00;32,00;43,00;11,00;4,00;22,00;29,00;14,00;18,00;11,00;25,00;18,00;11,00;0,00;0,00;0,00;0,00;0,00
2022-02-27;62,00;34,65;52,88;100,29;40,12;53,14;70,86;31,00;17,71;31,00;49,00;9,00;27,00;0,00;9,00;4,00;13,00;18,00;13,00;13,00;18,00;4,00;22,00;0,00;0,00;0,00;0,00;0,00
