Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-11-28;7,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,00;0,50;0,00;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2021-12-05;9,00;2,00;0,50;2,00;1,00;1,00;1,00;1,00;0,00;0,50;0,50;0,50;0,50;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2021-12-12;9,00;3,00;2,00;1,00;1,00;1,00;1,00;1,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00
2021-12-19;14,00;1,00;0,50;3,00;1,00;1,00;2,00;1,00;0,50;0,00;0,50;0,50;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,50
2021-12-26;17,00;3,00;1,00;1,00;1,00;1,00;2,00;4,00;0,50;1,00;1,00;1,00;1,00;1,00;0,50;0,00;1,00;0,50;0,00;0,50;0,00
2022-01-02;16,00;3,00;2,00;1,00;2,00;2,00;1,00;2,00;0,00;0,50;0,00;1,00;1,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2022-01-09;16,00;4,00;1,00;2,00;2,00;1,00;2,00;2,00;0,00;0,50;1,00;1,00;2,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2022-01-16;17,00;3,00;3,00;2,00;2,00;1,00;2,00;2,00;0,00;0,00;0,00;1,00;2,00;0,50;0,50;0,00;0,50;0,00;0,50;0,50;0,00
2022-01-23;18,00;3,00;3,00;3,00;2,00;2,00;1,00;3,00;0,00;0,50;0,50;1,00;0,50;0,50;0,00;0,50;0,50;0,50;0,00;0,00;0,00
2022-01-30;21,00;4,00;1,00;4,00;2,00;2,00;0,50;3,00;0,00;0,50;0,00;2,00;2,00;0,00;0,50;1,00;1,00;0,50;0,00;0,50;0,00
2022-02-06;24,00;3,00;1,00;4,00;2,00;2,00;3,00;3,00;0,00;0,00;0,50;1,00;2,00;0,00;0,00;0,00;1,00;0,50;0,50;0,50;0,00
2022-02-13;23,00;5,00;1,00;2,00;3,00;2,00;3,00;4,00;0,00;0,50;0,00;1,00;1,00;1,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00
2022-02-20;19,00;4,00;1,00;2,00;1,00;0,50;2,00;3,00;0,00;0,50;1,00;1,00;1,00;0,50;0,00;0,50;0,50;0,50;0,50;0,00;0,00
2022-02-27;27,00;3,00;2,00;2,00;1,00;1,00;4,00;3,00;0,50;0,50;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
