Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-10-11;41,00;0,00;2,00;2,00;5,00;0,00;0,00;3,00;0,00;5,00;5,00;1,00;6,00;0,00;3,00;2,00;6,00;0,00;1,00;0,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;37,00;2,00;2,00;2,00;4,00;0,00;2,00;2,00;0,00;3,00;0,00;7,00;4,00;0,00;1,00;1,00;3,00;0,00;0,00;1,00;6,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-10-25;12,00;3,00;1,00;2,00;3,00;0,00;0,00;2,00;0,00;0,00;1,00;2,00;3,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-11-01;12,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-11-08;11,00;1,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;11,00;1,00;3,00;1,00;3,00;1,00;0,00;3,00;0,00;2,00;2,00;2,00;3,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;16,00;5,00;0,00;1,00;1,00;1,00;1,00;6,00;0,00;2,00;2,00;0,00;2,00;0,00;1,00;0,00;3,00;0,00;0,00;1,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;12,00;3,00;4,00;3,00;2,00;0,00;0,00;1,00;0,00;3,00;6,00;5,00;5,00;0,00;2,00;0,00;1,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;19,00;4,00;3,00;0,00;0,00;1,00;1,00;1,00;0,00;2,00;2,00;2,00;2,00;0,00;4,00;1,00;4,00;0,00;1,00;10,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;22,00;2,00;0,00;0,00;1,00;0,00;1,00;4,00;1,00;1,00;6,00;6,00;7,00;0,00;7,00;1,00;2,00;0,00;0,00;21,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;31,00;8,00;1,00;0,00;4,00;5,00;0,00;4,00;0,00;3,00;3,00;5,00;4,00;0,00;5,00;0,00;1,00;0,00;1,00;5,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;42,00;4,00;3,00;3,00;3,00;3,00;1,00;9,00;4,00;6,00;13,00;4,00;9,00;0,00;4,00;0,00;3,00;0,00;4,00;1,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;25,00;2,00;2,00;2,00;0,00;0,00;0,00;3,00;2,00;7,00;5,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;12,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;23,00;2,00;3,00;0,00;1,00;0,00;0,00;5,00;0,00;9,00;2,00;3,00;2,00;0,00;0,00;0,00;4,00;0,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;23,00;0,00;1,00;0,00;2,00;2,00;0,00;3,00;3,00;5,00;4,00;5,00;3,00;0,00;2,00;1,00;1,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;65,00;3,00;1,00;1,00;2,00;1,00;2,00;6,00;1,00;3,00;6,00;3,00;4,00;0,00;1,00;0,00;0,00;0,00;1,00;3,00;9,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-01-31;47,00;0,00;3,00;1,00;0,00;1,00;0,00;3,00;0,00;2,00;5,00;2,00;3,00;0,00;3,00;0,00;4,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;12,00;1,00;3,00;0,00;0,00;1,00;0,00;3,00;0,00;3,00;1,00;3,00;4,00;0,00;8,00;0,00;3,00;0,00;2,00;0,00;6,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2021-02-14;15,00;2,00;0,00;0,00;1,00;2,00;1,00;7,00;1,00;3,00;0,00;2,00;6,00;0,00;2,00;1,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;15,00;2,00;2,00;0,00;7,00;1,00;1,00;3,00;0,00;2,00;4,00;1,00;2,00;1,00;6,00;0,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;17,00;0,00;1,00;1,00;2,00;0,00;0,00;4,00;0,00;8,00;1,00;3,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;13,00;1,00;3,00;0,00;0,00;0,00;0,00;2,00;0,00;1,00;2,00;4,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;9,00;1,00;0,00;1,00;0,00;0,00;0,00;4,00;0,00;1,00;4,00;1,00;1,00;0,00;0,00;1,00;3,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;20,00;1,00;0,00;1,00;1,00;0,00;0,00;2,00;1,00;2,00;1,00;0,00;3,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;11,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;4,00;1,00;4,00;4,00;0,00;1,00;0,00;4,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;12,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;14,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;2,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;8,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;9,00;0,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;2,00;2,00;0,00;4,00;0,00;3,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;13,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;1,00;3,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;10,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;24,00;1,00;3,00;0,00;1,00;0,00;1,00;0,00;1,00;4,00;2,00;1,00;1,00;0,00;1,00;3,00;3,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;25,00;1,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;3,00;1,00;5,00;6,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;18,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;6,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;19,00;2,00;6,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;2,00;3,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;21,00;1,00;1,00;0,00;2,00;0,00;1,00;1,00;0,00;3,00;2,00;7,00;3,00;0,00;1,00;0,00;3,00;0,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;30,00;0,00;2,00;1,00;2,00;1,00;0,00;4,00;0,00;3,00;2,00;1,00;1,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;29,00;2,00;3,00;2,00;1,00;0,00;0,00;0,00;1,00;1,00;3,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;34,00;4,00;4,00;2,00;13,00;2,00;0,00;0,00;0,00;5,00;5,00;6,00;33,00;0,00;0,00;0,00;8,00;0,00;1,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-07-11;48,00;0,00;1,00;1,00;0,00;1,00;0,00;4,00;1,00;6,00;4,00;5,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;49,00;0,00;3,00;3,00;0,00;1,00;1,00;4,00;1,00;7,00;4,00;8,00;9,00;0,00;1,00;1,00;7,00;1,00;0,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2021-07-25;56,00;1,00;1,00;0,00;3,00;0,00;0,00;1,00;1,00;1,00;6,00;1,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;48,00;1,00;1,00;0,00;8,00;0,00;0,00;1,00;0,00;4,00;6,00;5,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;50,00;0,00;1,00;1,00;1,00;1,00;0,00;4,00;0,00;3,00;6,00;3,00;8,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;55,00;0,00;5,00;0,00;2,00;0,00;0,00;2,00;0,00;4,00;6,00;0,00;2,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;7,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;71,00;0,00;4,00;0,00;0,00;0,00;0,00;1,00;1,00;8,00;11,00;3,00;8,00;0,00;1,00;0,00;5,00;1,00;3,00;3,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2021-08-29;48,00;0,00;0,00;1,00;1,00;0,00;0,00;2,00;0,00;2,00;7,00;2,00;0,00;0,00;1,00;0,00;5,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;31,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;2,00;2,00;5,00;5,00;0,00;0,00;0,00;4,00;0,00;1,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;37,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;6,00;4,00;2,00;0,00;2,00;1,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;27,00;0,00;2,00;0,00;2,00;0,00;0,00;6,00;0,00;2,00;6,00;1,00;2,00;0,00;0,00;1,00;2,00;0,00;1,00;0,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;36,00;0,00;5,00;1,00;2,00;0,00;0,00;1,00;0,00;4,00;4,00;4,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;8,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;39,00;4,00;1,00;0,00;4,00;0,00;0,00;2,00;0,00;5,00;4,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;4,00;0,00;7,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;43,00;3,00;3,00;0,00;1,00;0,00;1,00;3,00;0,00;6,00;5,00;3,00;5,00;0,00;1,00;0,00;3,00;0,00;4,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;52,00;0,00;1,00;1,00;1,00;0,00;1,00;2,00;0,00;5,00;2,00;5,00;4,00;0,00;1,00;0,00;0,00;0,00;2,00;1,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;44,00;2,00;2,00;1,00;1,00;0,00;1,00;6,00;0,00;2,00;6,00;2,00;2,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;5,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2021-10-31;37,00;1,00;2,00;1,00;0,00;0,00;4,00;2,00;0,00;5,00;6,00;4,00;4,00;1,00;4,00;0,00;1,00;0,00;2,00;2,00;6,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-11-07;43,00;0,00;1,00;0,00;7,00;1,00;1,00;4,00;1,00;6,00;5,00;4,00;1,00;0,00;2,00;0,00;2,00;0,00;1,00;2,00;11,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;36,00;7,00;6,00;0,00;1,00;0,00;1,00;7,00;0,00;1,00;2,00;1,00;4,00;0,00;2,00;0,00;1,00;0,00;2,00;1,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;29,00;10,00;2,00;0,00;2,00;3,00;2,00;3,00;1,00;7,00;3,00;0,00;5,00;1,00;3,00;1,00;0,00;0,00;0,00;1,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;35,00;5,00;0,00;1,00;2,00;0,00;2,00;6,00;0,00;1,00;7,00;7,00;3,00;0,00;5,00;1,00;2,00;0,00;3,00;2,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;46,00;12,00;5,00;1,00;6,00;2,00;2,00;15,00;0,00;9,00;5,00;2,00;7,00;1,00;5,00;1,00;2,00;0,00;2,00;7,00;9,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;35,00;12,00;1,00;0,00;5,00;1,00;2,00;14,00;0,00;11,00;12,00;10,00;13,00;0,00;5,00;0,00;2,00;0,00;4,00;2,00;24,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;41,00;4,00;3,00;0,00;1,00;1,00;1,00;8,00;1,00;7,00;8,00;8,00;10,00;0,00;18,00;1,00;3,00;0,00;4,00;8,00;20,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00
2021-12-26;82,00;13,00;4,00;3,00;7,00;3,00;0,00;18,00;3,00;10,00;13,00;7,00;19,00;0,00;9,00;1,00;12,00;0,00;6,00;6,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-02;50,00;15,00;5,00;6,00;4,00;5,00;5,00;15,00;1,00;8,00;6,00;5,00;11,00;0,00;10,00;1,00;10,00;0,00;1,00;1,00;20,00;1,00;6,00;0,00;0,00;0,00;0,00;0,00
2022-01-09;47,00;9,00;6,00;2,00;4,00;1,00;1,00;15,00;0,00;6,00;7,00;6,00;9,00;0,00;6,00;1,00;7,00;2,00;4,00;2,00;22,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00
2022-01-16;60,00;6,00;6,00;0,00;4,00;1,00;4,00;17,00;1,00;12,00;12,00;7,00;21,00;1,00;10,00;0,00;5,00;0,00;4,00;4,00;18,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2022-01-23;53,00;9,00;10,00;1,00;6,00;0,00;4,00;17,00;1,00;10,00;13,00;10,00;13,00;0,00;9,00;1,00;5,00;0,00;4,00;5,00;26,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2022-01-30;62,00;15,00;6,00;4,00;3,00;0,00;0,00;18,00;3,00;10,00;13,00;6,00;19,00;0,00;9,00;1,00;3,00;1,00;4,00;1,00;20,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2022-02-06;57,00;10,00;4,00;1,00;6,00;0,00;1,00;22,00;4,00;12,00;8,00;8,00;14,00;1,00;9,00;0,00;5,00;1,00;5,00;5,00;18,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2022-02-13;76,00;12,00;8,00;4,00;3,00;1,00;4,00;15,00;3,00;15,00;14,00;6,00;13,00;0,00;5,00;5,00;10,00;0,00;5,00;3,00;17,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;54,00;5,00;6,00;1,00;5,00;0,00;5,00;5,00;1,00;8,00;6,00;10,00;11,00;0,00;13,00;0,00;5,00;0,00;6,00;4,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-27;37,00;1,00;4,00;0,00;4,00;0,00;0,00;13,00;0,00;12,00;4,00;1,00;15,00;1,00;4,00;1,00;9,00;1,00;1,00;4,00;10,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00
