Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-08-08;15,00;3,00;0,50;1,00;2,00;1,00;3,00;5,00;0,50;0,00;1,00;4,00;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00
2021-08-15;17,00;1,00;0,50;2,00;1,00;2,00;2,00;4,00;0,00;0,50;0,00;3,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2021-08-22;22,00;1,00;0,50;1,00;1,00;1,00;2,00;4,00;0,50;0,00;0,00;2,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,50
2021-08-29;11,00;1,00;0,50;1,00;1,00;1,00;3,00;3,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2021-09-05;11,00;1,00;0,50;1,00;1,00;1,00;2,00;1,00;0,00;0,00;0,50;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;8,00;1,00;0,50;0,50;1,00;1,00;1,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2021-09-19;8,00;1,00;0,50;1,00;0,50;1,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2021-09-26;8,00;1,00;0,50;0,50;1,00;1,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2021-10-03;10,00;1,00;0,00;1,00;1,00;0,50;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-10-10;10,00;1,00;0,50;0,50;1,00;0,50;2,00;2,00;0,00;0,00;0,00;2,00;0,50;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00
2021-10-17;10,00;1,00;0,50;0,50;1,00;0,50;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2021-10-24;8,00;0,50;0,00;1,00;1,00;1,00;2,00;1,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,50
2021-10-31;8,00;1,00;0,50;2,00;1,00;0,50;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-11-07;9,00;0,50;0,50;0,50;1,00;0,50;1,00;1,00;0,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;9,00;0,50;0,50;0,50;0,50;0,50;0,50;1,00;0,00;0,00;0,50;0,50;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2021-11-21;7,00;0,50;0,00;0,50;1,00;0,50;0,50;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;6,00;0,50;0,00;0,50;0,50;1,00;0,50;1,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;8,00;0,50;0,00;0,50;1,00;0,50;1,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;6,00;1,00;0,50;0,50;1,00;0,50;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;5,00;1,00;0,50;0,50;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;10,00;1,00;0,50;1,00;0,50;0,50;1,00;2,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2022-01-02;7,00;2,00;0,50;0,50;1,00;0,50;1,00;2,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-09;6,00;1,00;0,00;1,00;1,00;0,50;1,00;1,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-16;7,00;1,00;0,00;1,00;1,00;0,50;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2022-01-23;7,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2022-01-30;7,00;1,00;0,50;0,50;1,00;0,50;1,00;1,00;0,00;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-06;10,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00
2022-02-13;9,00;1,00;0,50;1,00;0,50;1,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2022-02-20;11,00;0,50;0,50;1,00;1,00;0,50;1,00;1,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2022-02-27;10,00;1,00;0,00;0,50;1,00;0,50;1,00;1,00;0,00;0,00;0,50;2,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00
