Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-12-19;38,00;29,23;5,85;29,23;4,38;19,00;8,00;25,00;1,00;6,00;3,00;4,00;2,00;3,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2021-12-26;47,00;38,19;8,81;32,31;7,34;19,00;10,00;25,00;2,00;8,00;3,00;4,00;4,00;5,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00
2022-01-02;43,00;28,17;5,93;26,69;5,93;24,00;8,00;22,00;1,00;6,00;3,00;5,00;3,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50;1,00
2022-01-09;39,00;21,67;5,78;26,00;7,22;22,00;6,00;22,00;1,00;3,00;2,00;5,00;3,00;3,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2022-01-16;46,00;23,74;7,42;28,19;7,42;19,00;6,00;20,00;1,00;3,00;3,00;5,00;3,00;4,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2022-01-23;46,00;26,71;7,42;26,71;7,42;20,00;8,00;20,00;2,00;5,00;3,00;5,00;4,00;4,00;1,00;1,00;2,00;2,00;0,50;0,50;1,00
2022-01-30;49,00;25,94;8,65;27,38;7,21;20,00;9,00;19,00;1,00;4,00;3,00;6,00;3,00;4,00;1,00;2,00;1,00;1,00;0,50;1,00;1,00
2022-02-06;53,00;28,65;11,46;28,65;8,59;24,00;10,00;24,00;2,00;5,00;5,00;5,00;4,00;5,00;1,00;2,00;2,00;2,00;0,50;0,50;1,00
2022-02-13;51,00;30,60;10,20;33,51;10,20;23,00;10,00;25,00;2,00;6,00;4,00;6,00;4,00;6,00;1,00;2,00;2,00;3,00;0,50;1,00;1,00
2022-02-20;65,00;35,45;11,82;33,98;8,86;24,00;9,00;23,00;3,00;5,00;5,00;7,00;4,00;6,00;2,00;2,00;3,00;3,00;0,50;1,00;1,00
2022-02-27;57,00;33,62;10,23;29,23;10,23;25,00;9,00;28,00;3,00;4,00;5,00;5,00;4,00;5,00;1,00;1,00;2,00;3,00;0,50;0,50;2,00
