Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2021-11-14;10,00;40,00;20,00;20,00;16,67;6,25;12,50;10,00;10,00;6,67;21,67;21,67;11,67;3,00;3,00;0,00;4,00;3,00;7,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;20,00;60,00;16,00;24,00;20,00;20,00;6,67;20,00;25,33;10,00;10,00;10,00;11,67;3,00;7,00;0,00;10,00;3,00;10,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;30,00;67,50;52,50;37,50;22,50;30,00;16,36;6,82;2,73;0,00;3,16;20,53;6,32;13,00;10,00;4,00;0,00;3,00;14,00;17,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;31,00;85,25;31,00;31,00;19,38;17,52;31,00;10,78;10,78;0,00;20,15;20,15;21,70;3,00;10,00;4,00;7,00;11,00;18,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;50,00;61,54;53,85;23,08;11,54;21,62;14,86;14,86;17,57;3,13;17,19;35,94;7,81;14,00;14,00;12,00;7,00;18,00;4,00;11,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2021-12-19;85,00;340,00;77,27;92,73;57,95;76,90;80,95;35,08;72,86;26,76;133,80;96,02;44,07;31,00;35,00;8,00;48,00;16,00;48,00;19,00;8,00;4,00;12,00;0,00;0,00;0,00;4,00;0,00
2021-12-26;89,00;317,30;92,87;108,35;119,96;76,86;109,23;109,23;93,05;20,66;158,93;106,48;47,68;36,00;28,00;0,00;29,00;8,00;51,00;45,00;12,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00
2022-01-02;71,00;232,72;82,83;110,44;74,94;119,23;66,98;48,23;133,96;29,98;59,96;71,00;63,11;19,00;34,00;12,00;19,00;23,00;51,00;15,00;15,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00
2022-01-09;52,00;176,00;72,00;60,00;40,00;88,95;73,89;104,00;47,89;18,91;55,15;88,24;15,76;7,00;22,00;12,00;8,00;15,00;8,00;22,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-16;59,00;141,60;43,27;59,00;47,20;59,00;54,98;40,23;54,98;11,16;41,46;52,62;15,95;22,00;4,00;8,00;19,00;4,00;19,00;7,00;11,00;4,00;4,00;4,00;0,00;4,00;4,00;0,00
2022-01-23;41,00;151,70;77,90;73,80;36,90;56,03;41,00;36,90;41,00;0,00;47,31;41,00;39,42;15,00;11,00;4,00;15,00;8,00;23,00;15,00;15,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00
2022-01-30;42,00;91,64;80,18;57,27;42,00;33,87;18,97;48,77;46,06;11,31;42,00;54,92;24,23;0,00;19,00;0,00;20,00;4,00;12,00;19,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00
2022-02-06;11,00;102,67;66,00;77,00;18,33;30,25;49,50;42,63;38,50;22,00;26,71;34,57;12,57;0,00;0,00;4,00;4,00;0,00;12,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2022-02-13;55,00;149,29;90,36;39,29;31,43;14,76;40,24;14,76;25,49;7,86;14,14;29,86;18,86;11,00;18,00;0,00;15,00;4,00;8,00;0,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;27,00;131,14;92,57;54,00;38,57;12,15;41,85;18,90;14,85;23,82;34,94;31,76;7,94;19,00;12,00;0,00;16,00;4,00;20,00;8,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2022-02-27;33,00;127,88;57,75;53,63;24,75;4,13;33,00;33,00;23,38;4,71;28,29;37,71;9,43;5,00;14,00;0,00;19,00;0,00;19,00;5,00;5,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00
