Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-09-20;12,00;22,00;2,00;0,00;2,00;8,00;5,00;1,00;21,00;50,00;5,00;10,00;1,00;10,29;36,00;6,86;1,71;1,00;2,00;11,00;2,00;14,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;9,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;10,00;14,00;2,00;0,00;4,00;0,00;10,00;1,00;13,00;37,00;3,00;1,00;1,00;11,67;33,33;1,67;1,67;3,00;5,00;7,00;1,00;8,00;4,00;0,00;2,00;0,00;1,00;0,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;11,00;12,83;3,67;0,00;5,50;7,00;6,00;2,00;12,00;55,00;1,00;3,00;0,00;12,83;34,83;3,67;1,83;1,00;1,00;7,00;2,00;10,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;7,00;16,33;1,17;0,00;2,33;4,00;6,00;1,00;9,00;31,00;3,00;2,00;1,00;7,00;26,25;1,75;0,00;0,00;4,00;4,00;0,00;4,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;5,00;11,67;0,83;0,00;1,67;5,00;2,00;1,00;10,00;17,00;3,00;1,00;1,00;8,33;10,00;0,83;1,67;3,00;1,00;1,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2020-10-25;26,00;14,86;0,93;0,00;0,00;3,00;5,00;1,00;3,00;12,00;1,00;4,00;1,00;1,63;6,50;4,88;1,63;0,00;1,00;2,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;7,00;18,67;1,17;0,00;1,17;6,00;5,00;3,00;3,00;3,00;2,00;3,00;1,00;0,88;1,75;3,50;0,88;1,00;1,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;5,00;13,33;1,67;0,00;0,83;1,00;3,00;2,00;2,00;6,00;1,00;1,00;1,00;1,67;5,00;1,67;0,00;1,00;3,00;0,00;1,00;2,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;8,00;14,00;2,00;0,00;2,00;3,00;2,00;2,00;3,00;12,00;1,00;4,00;1,00;3,20;6,40;4,80;0,00;3,00;2,00;0,00;1,00;1,00;2,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00
2020-11-22;5,00;10,00;1,67;0,00;3,33;0,00;3,00;1,00;4,00;7,00;4,00;1,00;2,00;1,67;5,00;3,33;0,83;1,00;1,00;2,00;1,00;2,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;5,00;11,67;0,83;0,00;0,83;6,00;2,00;1,00;3,00;17,00;5,00;2,00;1,00;1,67;6,67;3,33;1,67;2,00;0,00;1,00;1,00;3,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-12-06;8,00;8,00;4,00;0,00;2,00;6,00;5,00;0,00;5,00;10,00;4,00;1,00;3,00;1,60;4,80;4,80;0,00;1,00;2,00;0,00;2,00;6,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;4,00;18,00;1,00;0,00;2,00;5,00;6,00;3,00;6,00;6,00;1,00;3,00;2,00;0,67;2,67;1,33;0,67;0,00;1,00;0,00;1,00;1,00;1,00;1,00;4,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-12-20;6,00;14,00;1,00;0,00;2,00;7,00;5,00;1,00;9,00;9,00;3,00;2,00;2,00;0,00;8,00;2,00;2,00;2,00;4,00;1,00;0,00;2,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;9,00;21,60;0,90;0,00;3,60;5,00;3,00;0,00;6,00;18,00;6,00;3,00;1,00;1,80;7,20;7,20;0,90;2,00;3,00;1,00;1,00;5,00;2,00;2,00;6,00;0,00;1,00;0,00;0,00;1,00;1,00;3,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;5,00;13,33;1,67;0,00;3,33;8,00;6,00;1,00;8,00;13,00;3,00;4,00;2,00;3,33;8,33;1,67;1,67;1,00;2,00;2,00;3,00;3,00;3,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-01-10;8,00;10,00;2,00;0,00;4,00;9,00;1,00;1,00;6,00;11,00;7,00;5,00;1,00;1,60;8,00;1,60;0,80;0,00;5,00;3,00;1,00;3,00;2,00;0,00;2,00;1,00;0,00;1,00;0,00;2,00;2,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00
2021-01-17;5,00;21,67;1,67;0,00;1,67;8,00;5,00;2,00;5,00;13,00;4,00;2,00;1,00;3,33;10,00;3,33;1,67;2,00;1,00;1,00;0,00;3,00;2,00;2,00;3,00;0,00;0,00;0,00;0,00;1,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;8,00;26,00;4,00;0,00;4,00;7,00;3,00;3,00;3,00;10,00;5,00;1,00;1,00;4,80;3,20;3,20;3,20;1,00;1,00;1,00;1,00;3,00;1,00;5,00;3,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-01-31;11,00;12,83;3,67;0,00;3,67;4,00;6,00;5,00;8,00;14,00;3,00;1,00;1,00;3,14;6,29;4,71;0,79;1,00;3,00;2,00;3,00;9,00;2,00;1,00;4,00;0,00;1,00;1,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;8,00;24,00;1,00;1,00;2,00;9,00;5,00;2,00;3,00;12,00;2,00;2,00;1,00;4,80;8,00;1,60;3,20;4,00;4,00;1,00;3,00;4,00;2,00;1,00;2,00;0,00;0,00;0,00;1,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2021-02-14;7,00;21,00;3,50;0,00;3,50;8,00;4,00;1,00;6,00;15,00;2,00;4,00;4,00;5,25;19,25;3,50;1,75;4,00;4,00;1,00;3,00;2,00;3,00;1,00;2,00;0,00;1,00;1,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;6,00;24,00;4,00;0,00;4,00;9,00;4,00;5,00;6,00;18,00;5,00;1,00;2,00;6,00;26,00;6,00;4,00;5,00;1,00;2,00;4,00;5,00;1,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2021-02-28;10,00;20,00;1,67;0,00;3,33;7,00;6,00;1,00;7,00;14,00;6,00;1,00;3,00;3,33;16,67;5,00;0,00;3,00;3,00;2,00;1,00;6,00;0,00;1,00;2,00;0,00;1,00;1,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-03-07;10,00;36,00;2,00;0,00;6,00;12,00;7,00;3,00;8,00;16,00;7,00;1,00;3,00;5,00;20,00;5,00;1,67;3,00;2,00;3,00;3,00;1,00;1,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;3,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;11,00;66,00;5,50;0,00;3,67;16,00;2,00;4,00;3,00;14,00;6,00;5,00;7,00;7,86;12,57;4,71;3,14;3,00;5,00;2,00;4,00;3,00;3,00;2,00;1,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;9,00;45,00;5,40;0,00;0,90;15,00;3,00;1,00;7,00;20,00;4,00;5,00;4,00;9,00;12,60;5,40;3,60;5,00;5,00;1,00;2,00;1,00;2,00;1,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;8,00;64,00;4,00;0,00;2,00;17,00;4,00;6,00;3,00;15,00;11,00;2,00;3,00;9,60;6,40;6,40;0,00;2,00;0,00;2,00;2,00;3,00;2,00;2,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;4,00;60,00;4,00;0,00;0,00;21,00;8,00;1,00;7,00;17,00;6,00;5,00;4,00;8,00;14,00;6,00;0,00;3,00;1,00;1,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;1,00;4,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;12,00;60,00;2,00;0,00;2,00;16,00;1,00;4,00;4,00;22,00;9,00;8,00;5,00;3,43;13,71;10,29;0,86;1,00;3,00;1,00;3,00;6,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2021-04-18;14,00;66,50;3,50;0,00;0,88;22,00;5,00;3,00;6,00;14,00;4,00;7,00;1,00;7,00;15,75;5,25;1,75;2,00;6,00;2,00;0,00;4,00;1,00;3,00;5,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-04-25;11,00;73,33;3,67;0,00;1,83;22,00;6,00;2,00;11,00;18,00;8,00;6,00;1,00;3,14;15,71;7,86;1,57;3,00;3,00;4,00;0,00;3,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;2,00;1,00;0,00;0,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;12,00;84,00;3,43;0,86;0,00;37,00;4,00;6,00;21,00;30,00;13,00;10,00;5,00;3,00;33,00;6,00;1,50;17,00;3,00;1,00;2,00;3,00;3,00;3,00;4,00;0,00;0,00;1,00;0,00;5,00;1,00;2,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;16,00;126,00;6,00;0,00;4,00;37,00;6,00;4,00;18,00;42,00;17,00;9,00;5,00;7,11;49,78;7,11;3,56;4,00;6,00;4,00;4,00;14,00;6,00;2,00;7,00;0,00;0,00;0,00;0,00;4,00;1,00;2,00;4,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2021-05-16;20,00;121,82;1,82;0,00;0,91;38,00;8,00;3,00;26,00;62,00;18,00;18,00;12,00;8,33;48,33;11,67;1,67;2,00;6,00;5,00;2,00;10,00;3,00;5,00;6,00;0,00;0,00;1,00;0,00;9,00;2,00;0,00;3,00;1,00;0,00;1,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00
2021-05-23;26,00;118,86;9,29;0,00;0,93;49,00;10,00;5,00;26,00;72,00;16,00;13,00;5,00;9,75;61,75;9,75;4,88;2,00;5,00;7,00;4,00;10,00;6,00;6,00;7,00;0,00;0,00;1,00;1,00;7,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2021-05-30;16,00;154,00;8,00;0,00;2,00;49,00;6,00;6,00;29,00;61,00;14,00;20,00;7,00;19,56;64,00;17,78;1,78;5,00;5,00;7,00;5,00;14,00;6,00;8,00;4,00;0,00;1,00;1,00;1,00;8,00;6,00;3,00;1,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;33,00;153,35;7,76;0,00;5,82;61,00;13,00;7,00;25,00;44,00;13,00;12,00;6,00;18,15;75,90;13,20;6,60;5,00;8,00;8,00;2,00;16,00;6,00;6,00;10,00;0,00;0,00;0,00;0,00;4,00;6,00;3,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2021-06-13;41,00;143,50;11,18;0,00;7,45;59,00;11,00;14,00;36,00;67,00;14,00;10,00;5,00;11,96;88,83;20,50;5,13;5,00;5,00;6,00;5,00;16,00;4,00;9,00;10,00;1,00;1,00;1,00;1,00;11,00;6,00;7,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-06-20;38,00;157,70;7,60;0,00;7,60;69,00;15,00;9,00;30,00;64,00;17,00;11,00;4,00;18,17;87,57;16,52;6,61;1,00;4,00;6,00;7,00;25,00;6,00;10,00;15,00;1,00;0,00;2,00;1,00;9,00;5,00;4,00;2,00;4,00;1,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00
2021-06-27;36,00;151,58;7,58;0,00;3,79;55,00;9,00;16,00;41,00;67,00;9,00;10,00;6,00;19,64;75,27;24,55;8,18;1,00;11,00;8,00;6,00;9,00;8,00;4,00;9,00;0,00;1,00;2,00;0,00;6,00;7,00;3,00;3,00;1,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;57,00;152,61;7,35;0,00;1,84;57,00;7,00;11,00;42,00;93,00;20,00;10,00;7,00;24,43;112,37;21,17;6,51;9,00;16,00;4,00;7,00;17,00;10,00;10,00;14,00;0,00;0,00;1,00;0,00;16,00;7,00;3,00;7,00;1,00;1,00;1,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00
2021-07-11;54,00;115,45;13,03;0,93;3,72;60,00;14,00;11,00;41,00;76,00;21,00;12,00;8,00;26,18;132,55;21,27;8,18;6,00;21,00;9,00;10,00;17,00;14,00;12,00;15,00;0,00;2,00;0,00;0,00;13,00;8,00;8,00;5,00;2,00;0,00;1,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00
2021-07-18;69,00;167,84;9,32;0,93;1,86;50,00;9,00;21,00;47,00;88,00;10,00;19,00;8,00;21,36;164,29;23,00;13,14;10,00;19,00;17,00;22,00;17,00;18,00;11,00;18,00;0,00;0,00;5,00;1,00;14,00;8,00;4,00;2,00;3,00;0,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00
2021-07-25;63,00;163,06;14,82;0,00;5,56;53,00;5,00;18,00;51,00;67,00;11,00;18,00;8,00;28,18;112,74;33,16;11,61;4,00;20,00;12,00;10,00;15,00;16,00;14,00;14,00;1,00;2,00;3,00;1,00;7,00;9,00;6,00;6,00;3,00;1,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;53,00;187,39;9,46;0,95;5,68;57,00;11,00;17,00;34,00;75,00;15,00;23,00;10,00;29,81;84,47;26,50;8,28;9,00;15,00;11,00;11,00;11,00;15,00;15,00;16,00;0,00;2,00;2,00;2,00;9,00;7,00;6,00;4,00;2,00;0,00;1,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00
2021-08-08;44,00;143,48;13,39;0,96;7,65;61,00;11,00;15,00;48,00;66,00;19,00;18,00;10,00;22,00;64,31;22,00;8,46;7,00;13,00;5,00;4,00;16,00;11,00;6,00;12,00;0,00;0,00;1,00;1,00;8,00;7,00;4,00;1,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2021-08-15;40,00;129,09;10,91;0,91;5,45;48,00;6,00;9,00;36,00;60,00;19,00;14,00;5,00;16,67;63,33;13,33;6,67;7,00;13,00;6,00;7,00;12,00;10,00;7,00;9,00;0,00;0,00;2,00;1,00;15,00;6,00;1,00;2,00;1,00;0,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;38,00;98,80;9,50;0,00;5,70;46,00;7,00;9,00;35,00;55,00;14,00;8,00;4,00;26,43;36,35;14,87;8,26;5,00;13,00;6,00;3,00;12,00;8,00;4,00;6,00;1,00;0,00;1,00;1,00;6,00;4,00;1,00;2,00;2,00;0,00;1,00;1,00;2,00;1,00;0,00;1,00;0,00;0,00
2021-08-29;27,00;122,40;3,60;0,00;3,60;38,00;3,00;7,00;31,00;49,00;9,00;16,00;5,00;19,06;41,29;12,71;3,18;5,00;8,00;4,00;3,00;8,00;5,00;5,00;9,00;0,00;0,00;1,00;1,00;9,00;7,00;5,00;5,00;1,00;0,00;2,00;2,00;3,00;0,00;1,00;0,00;0,00;0,00
2021-09-05;32,00;111,06;13,18;0,00;9,41;37,00;12,00;9,00;20,00;38,00;12,00;9,00;2,00;15,16;40,42;13,47;5,05;3,00;8,00;9,00;2,00;11,00;4,00;4,00;5,00;0,00;1,00;2,00;1,00;6,00;6,00;1,00;2,00;2,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;36,00;104,21;7,58;0,00;5,68;50,00;10,00;1,00;18,00;50,00;10,00;11,00;12,00;18,00;44,18;4,91;1,64;6,00;6,00;6,00;5,00;8,00;5,00;1,00;5,00;0,00;0,00;0,00;0,00;5,00;5,00;4,00;0,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;25,00;121,15;7,69;0,00;3,85;40,00;14,00;7,00;20,00;49,00;10,00;14,00;7,00;11,67;36,67;6,67;0,00;1,00;7,00;2,00;4,00;3,00;3,00;4,00;2,00;0,00;0,00;1,00;0,00;5,00;3,00;0,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2021-09-26;23,00;109,69;3,54;0,00;7,08;37,00;7,00;2,00;18,00;42,00;8,00;12,00;5,00;13,14;37,79;6,57;1,64;5,00;5,00;7,00;4,00;10,00;5,00;2,00;3,00;0,00;2,00;1,00;1,00;4,00;3,00;1,00;2,00;0,00;1,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;24,00;110,77;9,23;0,00;12,92;33,00;6,00;3,00;20,00;38,00;14,00;14,00;10,00;15,43;29,14;12,00;1,71;2,00;2,00;12,00;5,00;7,00;5,00;7,00;8,00;0,00;0,00;2,00;0,00;5,00;5,00;2,00;1,00;0,00;0,00;2,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00
2021-10-10;19,00;106,40;3,80;0,00;9,50;25,00;12,00;3,00;20,00;35,00;11,00;11,00;7,00;9,50;22,17;12,67;3,17;3,00;2,00;12,00;2,00;6,00;2,00;2,00;5,00;0,00;0,00;2,00;1,00;5,00;2,00;2,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;25,00;73,08;5,77;0,00;5,77;17,00;7,00;2,00;8,00;26,00;5,00;8,00;3,00;6,67;18,33;10,00;0,00;5,00;4,00;5,00;3,00;7,00;5,00;0,00;9,00;0,00;1,00;1,00;0,00;2,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;21,00;57,27;0,95;0,00;5,73;12,00;5,00;3,00;5,00;21,00;13,00;1,00;4,00;1,75;5,25;5,25;0,00;4,00;6,00;4,00;2,00;10,00;4,00;1,00;4,00;1,00;1,00;0,00;1,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-10-31;14,00;36,75;5,25;0,00;1,75;7,00;5,00;1,00;7,00;13,00;4,00;6,00;5,00;1,56;4,67;4,67;0,78;1,00;5,00;5,00;1,00;4,00;4,00;2,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-11-07;11,00;33,00;3,67;0,00;7,33;8,00;2,00;1,00;4,00;7,00;8,00;4,00;4,00;6,29;6,29;0,79;0,79;6,00;1,00;1,00;0,00;9,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;10,00;30,00;3,33;0,00;5,00;6,00;3,00;2,00;8,00;18,00;5,00;5,00;5,00;1,67;3,33;1,67;0,83;3,00;2,00;0,00;3,00;5,00;3,00;1,00;3,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;13,00;18,57;5,57;0,00;3,71;1,00;3,00;1,00;3,00;7,00;6,00;3,00;4,00;1,63;8,13;3,25;1,63;1,00;1,00;1,00;0,00;4,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;13,00;18,57;1,86;0,00;1,86;4,00;6,00;1,00;6,00;7,00;7,00;2,00;4,00;0,00;4,88;3,25;0,81;1,00;2,00;1,00;1,00;1,00;0,00;1,00;3,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;6,00;22,00;4,00;0,00;2,00;4,00;3,00;1,00;8,00;9,00;7,00;5,00;3,00;4,50;1,50;3,00;1,50;3,00;2,00;1,00;1,00;1,00;3,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;7,00;19,25;1,75;0,00;0,00;7,00;4,00;2,00;2,00;4,00;7,00;5,00;0,00;3,50;3,50;3,50;1,75;3,00;2,00;1,00;1,00;4,00;1,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;10,00;24,00;4,00;0,00;0,00;12,00;5,00;0,00;6,00;9,00;8,00;5,00;2,00;3,33;5,00;6,67;1,67;2,00;1,00;0,00;3,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;20,00;34,55;3,64;0,00;1,82;7,00;7,00;0,00;7,00;14,00;4,00;6,00;4,00;1,67;10,00;8,33;1,67;2,00;4,00;3,00;3,00;7,00;0,00;5,00;3,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2022-01-02;15,00;48,75;3,75;0,00;5,63;17,00;6,00;2,00;8,00;19,00;6,00;7,00;5,00;3,33;3,33;3,33;0,83;3,00;3,00;1,00;1,00;4,00;2,00;2,00;9,00;0,00;0,00;0,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2022-01-09;15,00;65,63;3,75;0,00;1,88;17,00;6,00;2,00;7,00;27,00;5,00;7,00;4,00;6,67;10,00;6,67;3,33;1,00;3,00;3,00;4,00;6,00;4,00;2,00;4,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2022-01-16;10,00;50,00;4,00;0,00;4,00;12,00;5,00;4,00;12,00;10,00;5,00;10,00;5,00;6,67;13,33;5,00;3,33;3,00;4,00;3,00;1,00;3,00;3,00;5,00;2,00;0,00;0,00;1,00;1,00;1,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2022-01-23;23,00;76,67;11,50;0,00;1,92;16,00;9,00;5,00;20,00;23,00;8,00;10,00;2,00;3,29;18,07;6,57;0,82;5,00;4,00;3,00;3,00;4,00;5,00;2,00;6,00;1,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2022-01-30;21,00;89,73;9,55;0,00;0,95;30,00;10,00;3,00;20,00;33,00;11,00;15,00;4,00;7,00;26,25;3,50;1,75;2,00;2,00;2,00;4,00;5,00;3,00;6,00;5,00;0,00;0,00;0,00;1,00;2,00;2,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2022-02-06;25,00;101,92;5,77;0,00;5,77;22,00;7,00;6,00;15,00;34,00;12,00;13,00;6,00;10,00;30,00;6,67;3,33;2,00;1,00;7,00;2,00;4,00;6,00;4,00;3,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2022-02-13;27,00;102,60;3,60;0,00;1,80;26,00;6,00;8,00;20,00;23,00;9,00;13,00;7,00;5,06;28,69;8,44;3,38;1,00;3,00;5,00;2,00;4,00;3,00;2,00;5,00;0,00;1,00;1,00;0,00;2,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;24,00;86,77;5,54;0,00;5,54;26,00;2,00;3,00;15,00;24,00;13,00;10,00;6,00;8,57;25,71;12,00;0,00;6,00;9,00;5,00;5,00;12,00;1,00;6,00;2,00;0,00;1,00;1,00;0,00;4,00;3,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
