Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-10-04;20,00;66,67;100,00;0,00;6,67;25,00;2,50;7,50;122,50;117,14;20,00;17,14;8,57;22,00;32,00;8,00;2,00;7,00;1,00;7,00;2,00;25,00;4,00;6,00;5,00;1,00;2,00;0,00;1,00;2,00;1,00;1,00;0,50;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;20,00;66,67;86,67;0,00;6,67;30,00;2,50;5,00;102,50;108,57;22,86;17,14;14,29;14,00;24,00;6,00;2,00;7,00;1,00;3,00;2,00;18,00;5,00;5,00;4,00;1,00;2,00;0,00;0,00;1,00;1,00;0,50;0,00;4,00;1,00;1,00;1,00;0,50;0,50;0,00;0,00;0,00;0,00
2020-10-18;19,00;63,33;82,33;0,00;12,67;27,14;2,71;5,43;84,14;73,29;21,71;16,29;10,86;13,30;34,20;3,80;1,90;6,00;1,00;1,00;2,00;16,00;3,00;3,00;5,00;1,00;2,00;0,00;1,00;1,00;1,00;1,00;0,00;2,00;0,50;0,50;1,00;0,50;0,00;1,00;0,00;1,00;0,00
2020-10-25;24,00;72,00;104,00;0,00;8,00;26,67;2,67;5,33;53,33;56,00;16,00;10,67;10,67;14,00;30,00;6,00;1,00;6,00;1,00;1,00;1,00;15,00;4,00;4,00;4,00;0,50;1,00;0,50;0,50;1,00;0,00;0,50;0,00;1,00;0,50;1,00;1,00;0,00;0,00;0,50;0,50;0,50;0,00
2020-11-01;17,00;59,50;76,50;0,00;8,50;19,43;2,43;4,86;26,71;36,83;17,00;11,33;5,67;9,44;13,22;3,78;0,94;4,00;1,00;1,00;1,00;15,00;5,00;3,00;4,00;1,00;1,00;0,00;1,00;1,00;0,50;1,00;0,50;1,00;0,00;0,50;1,00;0,50;0,50;0,00;0,00;0,00;0,00
2020-11-08;18,00;99,00;117,00;0,00;9,00;28,29;2,57;5,14;36,00;48,00;21,00;12,00;9,00;10,00;20,00;8,00;2,00;5,00;1,00;2,00;2,00;18,00;4,00;7,00;4,00;1,00;1,00;0,00;0,50;2,00;0,50;0,00;0,00;1,00;0,50;0,50;0,50;0,50;0,00;0,00;1,00;0,00;0,00
2020-11-15;15,00;75,00;82,50;0,00;7,50;27,50;2,50;5,00;22,50;54,00;21,00;18,00;9,00;11,25;18,75;7,50;1,88;3,00;1,00;1,00;1,00;10,00;4,00;7,00;3,00;2,00;1,00;0,00;0,50;2,00;1,00;0,50;0,50;2,00;0,50;1,00;1,00;0,50;0,00;0,00;0,50;0,00;0,00
2020-11-22;14,00;91,00;70,00;0,00;7,00;30,80;2,80;2,80;39,20;44,80;19,60;14,00;8,40;10,00;18,00;2,00;2,00;5,00;1,00;4,00;1,00;14,00;3,00;6,00;5,00;1,00;2,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;16,00;88,00;96,00;0,00;8,00;29,33;2,67;5,33;29,33;45,33;21,33;16,00;8,00;8,00;20,00;6,00;1,00;4,00;0,50;1,00;1,00;15,00;3,00;5,00;3,00;0,50;1,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,50;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-12-06;16,00;80,00;88,00;0,00;8,00;29,33;2,67;2,67;29,33;40,00;16,00;16,00;8,00;10,00;22,00;2,00;2,00;4,00;1,00;2,00;1,00;14,00;4,00;6,00;4,00;2,00;1,00;0,00;1,00;2,00;0,50;1,00;0,50;1,00;1,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;14,00;56,00;63,00;0,00;7,00;22,40;2,80;8,40;28,00;39,20;16,80;16,80;8,40;10,00;16,00;4,00;1,00;2,00;2,00;1,00;1,00;12,00;2,00;6,00;2,00;1,00;1,00;0,00;0,50;2,00;0,50;0,00;0,50;2,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00
2020-12-20;11,00;88,00;121,00;0,00;11,00;27,50;2,75;5,50;22,00;41,25;16,50;16,50;11,00;9,17;18,33;3,67;1,83;6,00;2,00;2,00;1,00;17,00;1,00;5,00;3,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,00;2,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00
2020-12-27;17,00;119,00;136,00;0,00;8,50;36,83;2,83;5,67;51,00;76,50;28,33;17,00;11,33;9,44;37,78;5,67;3,78;4,00;2,00;2,00;2,00;24,00;4,00;7,00;3,00;2,00;2,00;0,00;0,50;3,00;1,00;1,00;0,50;2,00;1,00;0,00;1,00;1,00;0,50;0,00;0,50;0,00;0,00
2021-01-03;16,00;96,00;112,00;0,00;8,00;37,33;2,67;5,33;42,67;69,33;24,00;16,00;10,67;8,00;32,00;6,00;2,00;4,00;2,00;2,00;1,00;18,00;6,00;7,00;3,00;1,00;2,00;0,00;0,00;4,00;1,00;1,00;0,00;2,00;0,50;1,00;0,50;0,50;0,50;0,00;0,00;1,00;0,00
2021-01-10;16,00;80,00;136,00;0,00;8,00;40,00;2,67;5,33;42,67;61,33;26,67;8,00;8,00;10,00;34,00;2,00;2,00;3,00;1,00;2,00;1,00;27,00;2,00;8,00;5,00;0,50;2,00;0,50;1,00;7,00;1,00;1,00;0,50;3,00;0,00;1,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00
2021-01-17;14,00;91,00;105,00;0,00;7,00;39,20;2,80;5,60;50,40;75,60;25,20;14,00;8,40;14,00;36,00;4,00;2,00;4,00;2,00;3,00;0,50;21,00;2,00;7,00;4,00;1,00;2,00;0,50;0,00;5,00;0,50;0,00;0,00;1,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,50
2021-01-24;12,00;54,00;78,00;0,00;6,00;33,00;3,00;3,00;39,00;54,00;21,00;9,00;6,00;10,00;26,00;4,00;1,00;3,00;1,00;2,00;2,00;22,00;2,00;3,00;3,00;1,00;2,00;0,00;1,00;3,00;1,00;0,50;0,00;2,00;0,00;1,00;0,50;0,50;0,00;0,50;0,50;0,00;0,00
2021-01-31;12,00;78,00;78,00;0,00;6,00;36,00;1,50;6,00;39,00;54,00;18,00;9,00;6,00;8,00;20,00;4,00;2,00;3,00;1,00;1,00;1,00;16,00;3,00;2,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,50;1,00;0,00;0,50;0,50;0,00;0,00;0,00
2021-02-07;10,00;120,00;140,00;0,00;10,00;25,00;2,50;5,00;32,50;47,50;17,50;7,50;5,00;8,00;20,00;4,00;2,00;5,00;2,00;1,00;1,00;17,00;2,00;3,00;4,00;0,50;2,00;0,50;0,50;1,00;0,50;0,00;1,00;1,00;0,00;0,50;0,50;0,00;0,00;0,00;1,00;0,00;0,00
2021-02-14;11,00;121,00;176,00;0,00;11,00;33,00;1,38;5,50;46,75;55,00;24,75;8,25;8,25;8,80;28,60;4,40;2,20;6,00;0,50;2,00;2,00;40,00;3,00;7,00;3,00;1,00;1,00;1,00;0,50;3,00;1,00;1,00;0,00;1,00;0,50;1,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00
2021-02-21;19,00;107,67;139,33;0,00;6,33;59,71;2,71;8,14;73,29;103,14;29,86;19,00;5,43;16,89;52,78;4,22;2,11;4,00;1,00;3,00;1,00;32,00;4,00;8,00;2,00;1,00;2,00;0,50;1,00;3,00;0,50;1,00;0,00;1,00;0,50;1,00;0,50;0,00;0,00;0,00;0,50;0,50;0,00
2021-02-28;16,00;120,00;160,00;0,00;8,00;56,00;1,33;8,00;69,33;96,00;26,67;16,00;8,00;12,00;44,00;4,00;2,00;4,00;1,00;2,00;1,00;27,00;3,00;6,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00;0,50;0,00;2,00;0,00;0,50;1,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-03-07;16,00;136,00;152,00;0,00;8,00;45,33;2,67;8,00;72,00;101,33;24,00;13,33;8,00;16,00;50,00;4,00;2,00;5,00;1,00;1,00;1,00;24,00;2,00;6,00;2,00;1,00;1,00;0,00;1,00;2,00;1,00;1,00;0,00;1,00;1,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2021-03-14;19,00;107,67;120,33;0,00;6,33;46,14;2,71;5,43;62,43;86,86;27,14;19,00;5,43;15,20;47,50;5,70;1,90;5,00;1,00;1,00;2,00;28,00;5,00;4,00;5,00;1,00;1,00;0,00;1,00;1,00;0,50;0,00;0,00;2,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,50;0,00
2021-03-21;10,00;110,00;150,00;5,00;10,00;37,50;1,25;5,00;40,00;60,00;20,00;10,00;5,00;10,00;34,00;4,00;1,00;2,00;1,00;3,00;1,00;22,00;1,00;5,00;2,00;0,00;2,00;0,00;1,00;1,00;1,00;0,00;0,50;1,00;0,50;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;10,00;130,00;140,00;0,00;10,00;25,00;1,25;2,50;37,50;52,50;17,50;7,50;7,50;10,00;26,00;4,00;2,00;4,00;2,00;2,00;0,00;14,00;2,00;4,00;3,00;1,00;2,00;0,00;1,00;2,00;0,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00
2021-04-04;8,00;112,00;120,00;0,00;8,00;34,67;1,33;5,33;61,33;58,67;18,67;16,00;5,33;12,00;32,00;2,00;1,00;3,00;1,00;2,00;1,00;17,00;1,00;3,00;3,00;1,00;1,00;0,00;0,50;1,00;0,50;0,50;0,00;2,00;0,50;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00
2021-04-11;13,00;71,50;84,50;0,00;6,50;28,60;2,60;2,60;54,60;52,00;18,20;10,40;5,20;7,43;22,29;3,71;0,93;2,00;1,00;1,00;1,00;15,00;1,00;3,00;2,00;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00;1,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;11,00;121,00;176,00;0,00;11,00;27,50;1,38;5,50;60,50;55,00;24,75;16,50;5,50;13,20;24,20;4,40;2,20;2,00;3,00;2,00;1,00;15,00;2,00;7,00;3,00;2,00;0,50;0,00;1,00;1,00;1,00;0,50;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-04-25;11,00;165,00;165,00;5,50;11,00;35,75;1,38;5,50;57,75;63,25;22,00;19,25;5,50;11,00;35,20;4,40;1,10;2,00;1,00;2,00;0,50;20,00;1,00;5,00;3,00;1,00;2,00;0,00;0,50;2,00;1,00;0,00;0,00;2,00;1,00;0,50;1,00;0,00;0,50;0,50;0,00;0,00;0,00
2021-05-02;17,00;170,00;136,00;0,00;8,50;48,17;1,42;2,83;82,17;70,83;22,67;70,83;8,50;10,63;53,13;4,25;2,13;3,00;1,00;1,00;0,00;17,00;3,00;4,00;3,00;1,00;0,50;1,00;0,50;2,00;0,50;0,50;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00;1,00;0,00
2021-05-09;13,00;104,00;104,00;0,00;6,50;33,80;1,30;5,20;62,40;65,00;23,40;78,00;5,20;7,43;22,29;5,57;1,86;6,00;1,00;1,00;1,00;14,00;2,00;4,00;3,00;0,50;1,00;0,00;0,50;1,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,50
2021-05-16;15,00;105,00;112,50;0,00;7,50;32,50;1,25;5,00;60,00;78,00;24,00;102,00;12,00;5,63;31,88;3,75;1,88;2,00;2,00;1,00;0,50;16,00;1,00;4,00;5,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,50;1,00;0,50;0,50;0,50;0,00;0,00;0,00;0,50;0,50;0,00
2021-05-23;17,00;127,50;136,00;0,00;8,50;42,50;1,42;5,67;68,00;65,17;25,50;85,00;11,33;7,56;39,67;5,67;1,89;3,00;1,00;1,00;1,00;16,00;1,00;3,00;2,00;0,00;1,00;0,00;0,00;1,00;0,50;0,00;0,00;1,00;0,00;1,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00
2021-05-30;13,00;136,50;104,00;0,00;6,50;46,80;1,30;5,20;78,00;75,40;28,60;62,40;10,40;13,00;37,14;3,71;1,86;4,00;2,00;2,00;0,50;27,00;3,00;3,00;5,00;0,50;2,00;0,50;0,00;3,00;0,50;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-06-06;14,00;98,00;105,00;0,00;7,00;44,80;2,80;5,60;70,00;72,80;25,20;39,20;11,20;8,00;40,00;8,00;2,00;4,00;1,00;2,00;1,00;21,00;2,00;5,00;2,00;0,00;1,00;0,00;1,00;1,00;1,00;0,50;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;18,00;102,00;72,00;0,00;6,00;43,71;2,57;5,14;59,14;72,00;30,86;20,57;7,71;10,00;52,00;10,00;2,00;3,00;1,00;1,00;1,00;17,00;3,00;5,00;6,00;1,00;1,00;0,00;1,00;2,00;1,00;0,50;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;17,00;544,00;136,00;0,00;8,50;165,14;2,43;4,86;65,57;90,67;34,00;28,33;11,33;11,33;54,78;5,67;1,89;5,00;1,00;2,00;2,00;23,00;1,00;4,00;4,00;1,00;2,00;0,00;0,00;3,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00
2021-06-27;13,00;552,50;97,50;0,00;6,50;192,40;2,60;7,80;88,40;93,60;33,80;18,20;18,20;9,29;53,86;5,57;3,71;5,00;1,00;3,00;1,00;18,00;2,00;5,00;4,00;1,00;1,00;0,00;1,00;3,00;0,00;0,00;0,50;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;26,00;500,50;136,50;0,00;6,50;210,60;1,30;5,20;106,60;130,00;49,11;23,11;17,33;12,00;86,00;8,00;2,00;4,00;3,00;3,00;2,00;22,00;4,00;8,00;5,00;1,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;2,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;1,00;0,00
2021-07-11;23,00;582,67;161,00;0,00;15,33;158,44;1,28;7,67;107,33;143,75;46,00;28,75;23,00;18,82;117,09;6,27;4,18;5,00;2,00;3,00;1,00;25,00;5,00;17,00;4,00;1,00;3,00;0,00;1,00;2,00;1,00;1,00;1,00;3,00;0,50;1,00;1,00;0,00;1,00;0,00;0,00;0,50;0,00
2021-07-18;21,00;392,00;154,00;0,00;14,00;141,75;1,31;7,88;120,75;139,13;55,13;31,50;18,38;11,45;133,64;5,73;1,91;6,00;2,00;2,00;3,00;22,00;3,00;32,00;5,00;1,00;2,00;0,00;1,00;5,00;0,00;0,50;0,00;1,00;1,00;0,50;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2021-07-25;19,00;304,00;139,33;0,00;12,67;135,71;1,36;10,86;135,71;143,86;48,86;35,29;32,57;21,11;111,89;8,44;4,22;7,00;1,00;2,00;1,00;34,00;5,00;27,00;5,00;1,00;2,00;0,00;1,00;6,00;1,00;0,50;0,00;4,00;0,50;0,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2021-08-01;33,00;336,60;171,60;0,00;13,20;132,00;1,38;11,00;156,75;170,50;63,25;49,50;27,50;36,88;95,12;11,65;3,88;8,00;2,00;2,00;1,00;31,00;6,00;34,00;10,00;0,50;3,00;0,00;1,00;3,00;1,00;2,00;0,00;2,00;0,50;1,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00
2021-08-08;35,00;392,00;196,00;0,00;21,00;131,92;1,35;8,08;169,62;204,62;61,92;45,77;32,31;13,61;99,17;9,72;3,89;10,00;3,00;3,00;2,00;37,00;5,00;30,00;12,00;2,00;5,00;0,50;0,50;3,00;1,00;2,00;0,00;6,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00
2021-08-15;31,00;403,00;201,50;0,00;15,50;121,42;1,29;10,33;149,83;163,45;53,55;50,73;28,18;13,56;91,06;9,69;5,81;12,00;2,00;2,00;2,00;27,00;5,00;31,00;12,00;2,00;5,00;0,50;1,00;4,00;1,00;1,00;1,00;3,00;0,00;1,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00
2021-08-22;28,00;343,00;210,00;0,00;14,00;134,40;1,40;11,20;154,00;159,60;61,60;58,80;36,40;14,00;98,00;10,00;8,00;7,00;1,00;3,00;3,00;24,00;6,00;26,00;6,00;1,00;6,00;0,00;2,00;5,00;1,00;0,00;1,00;3,00;1,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;34,00;306,00;197,20;0,00;13,60;122,92;1,31;10,46;149,08;172,83;62,33;62,33;36,83;12,00;98,00;12,00;4,00;5,00;1,00;5,00;3,00;24,00;5,00;34,00;5,00;1,00;3,00;0,00;1,00;4,00;0,50;1,00;0,00;5,00;1,00;0,50;0,50;0,50;0,00;0,50;0,50;1,00;0,00
2021-09-05;33,00;264,00;191,40;0,00;13,20;114,23;2,54;7,62;124,38;156,75;57,75;52,25;38,50;9,71;85,41;5,82;3,88;6,00;2,00;2,00;1,00;21,00;4,00;26,00;6,00;1,00;4,00;0,00;0,50;2,00;1,00;1,00;0,00;4,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00
2021-09-12;31,00;341,00;279,00;0,00;23,25;108,50;1,29;12,92;124,00;160,64;64,82;64,82;33,82;23,25;81,38;9,69;3,88;7,00;1,00;5,00;2,00;28,00;5,00;21,00;7,00;2,00;5,00;0,00;0,50;5,00;0,50;2,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;28,00;287,00;217,00;0,00;21,00;114,80;1,40;11,20;126,00;156,80;58,80;64,40;33,60;24,00;70,00;6,00;2,00;5,00;1,00;4,00;2,00;25,00;5,00;19,00;10,00;1,00;4,00;1,00;1,00;3,00;0,00;1,00;0,00;2,00;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00
2021-09-26;27,00;243,00;243,00;0,00;20,25;91,80;1,35;8,10;113,40;218,70;56,70;51,30;27,00;17,36;75,21;7,71;1,93;6,00;1,00;3,00;1,00;21,00;3,00;15,00;7,00;3,00;3,00;1,00;0,50;2,00;1,00;0,50;0,50;1,00;1,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2021-10-03;28,00;224,00;280,00;0,00;28,00;86,80;1,40;5,60;126,00;151,20;44,80;72,80;30,80;20,00;50,00;8,00;4,00;7,00;1,00;3,00;0,50;25,00;4,00;16,00;6,00;1,00;4,00;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;31,00;232,50;294,50;0,00;23,25;67,17;2,58;7,75;100,75;126,82;50,73;59,18;28,18;13,56;36,81;7,75;1,94;7,00;1,00;1,00;1,00;20,00;5,00;14,00;5,00;1,00;5,00;0,50;1,00;4,00;0,50;0,50;0,00;1,00;0,50;0,50;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-10-17;27,00;189,00;236,25;0,00;20,25;64,80;1,35;8,10;72,90;113,40;51,30;54,00;32,40;11,57;34,71;7,71;1,93;8,00;1,00;3,00;1,00;19,00;3,00;10,00;5,00;2,00;3,00;0,00;1,00;4,00;1,00;1,00;0,00;3,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;22,00;139,33;227,33;0,00;7,33;44,00;1,38;5,50;49,50;82,50;35,75;44,00;22,00;16,00;22,00;8,00;2,00;9,00;2,00;3,00;0,50;16,00;4,00;9,00;6,00;0,00;3,00;0,00;1,00;1,00;0,50;0,00;0,00;3,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;22,00;110,00;220,00;0,00;14,67;33,00;1,38;2,75;41,25;63,25;33,00;35,75;22,00;12,00;18,00;6,00;2,00;4,00;1,00;2,00;2,00;17,00;4,00;5,00;4,00;1,00;3,00;0,00;1,00;3,00;0,50;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00
2021-11-07;24,00;128,00;248,00;0,00;16,00;34,67;1,33;5,33;37,33;61,33;29,33;34,67;21,33;14,00;20,00;6,00;1,00;8,00;1,00;3,00;1,00;15,00;5,00;8,00;3,00;0,00;3,00;0,50;0,00;4,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00
2021-11-14;17,00;93,50;246,50;0,00;17,00;25,50;1,42;5,67;42,50;56,67;31,17;34,00;19,83;9,44;15,11;3,78;3,78;6,00;1,00;1,00;1,00;26,00;2,00;8,00;3,00;0,50;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;14,00;63,00;161,00;0,00;7,00;25,20;1,40;2,80;30,80;39,20;25,20;25,20;16,80;8,00;14,00;4,00;1,00;6,00;0,50;1,00;0,00;17,00;2,00;6,00;2,00;2,00;3,00;0,00;1,00;1,00;0,00;0,50;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-11-28;16,00;56,00;128,00;0,00;8,00;21,33;1,33;5,33;21,33;40,00;18,67;16,00;10,67;6,00;14,00;2,00;2,00;4,00;0,50;1,00;0,50;12,00;2,00;3,00;1,00;1,00;1,00;0,00;0,50;1,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00
2021-12-05;11,00;38,50;77,00;0,00;5,50;24,75;1,38;2,75;22,00;35,75;16,50;16,50;13,75;7,33;16,50;5,50;1,83;3,00;2,00;2,00;1,00;9,00;2,00;4,00;2,00;1,00;2,00;0,50;0,50;1,00;0,00;1,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2021-12-12;11,00;66,00;132,00;0,00;11,00;16,50;1,38;2,75;19,25;38,50;19,25;16,50;8,25;8,80;11,00;6,60;1,10;6,00;2,00;1,00;1,00;11,00;1,00;4,00;3,00;1,00;1,00;0,00;0,50;2,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;15,00;52,50;112,50;0,00;3,75;15,00;1,25;2,50;22,50;30,00;20,00;15,00;10,00;5,63;15,00;5,63;1,88;2,00;1,00;2,00;0,00;12,00;3,00;5,00;2,00;1,00;0,50;0,00;0,50;0,50;0,50;0,00;0,50;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;20,00;113,33;126,67;0,00;6,67;35,00;1,25;5,00;40,00;77,14;31,43;28,57;20,00;14,00;32,00;18,00;2,00;6,00;1,00;1,00;0,50;19,00;2,00;10,00;4,00;1,00;1,00;0,00;0,50;2,00;0,00;0,00;0,50;2,00;0,50;1,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00
2022-01-02;31,00;193,75;232,50;0,00;15,50;80,08;0,00;7,75;69,75;124,00;50,73;45,09;19,73;15,50;42,63;5,81;3,88;5,00;2,00;5,00;1,00;37,00;6,00;11,00;4,00;0,50;4,00;0,50;0,50;7,00;0,50;0,50;0,00;3,00;0,50;1,00;0,50;0,00;0,00;0,00;0,50;0,50;0,00
2022-01-09;31,00;217,00;441,75;0,00;15,50;77,50;2,58;10,33;98,17;126,82;59,18;53,55;33,82;19,38;56,19;9,69;3,88;4,00;1,00;4,00;1,00;42,00;5,00;24,00;8,00;2,00;4,00;0,50;0,00;11,00;1,00;1,00;0,00;4,00;0,00;0,50;1,00;0,50;0,00;0,00;0,50;0,00;0,00
2022-01-16;38,00;243,20;448,40;0,00;22,80;89,57;2,71;13,57;105,86;130,29;65,14;57,00;24,43;19,00;53,20;7,60;3,80;9,00;2,00;7,00;3,00;40,00;6,00;24,00;4,00;1,00;5,00;0,00;2,00;16,00;1,00;0,50;1,00;4,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;1,00;0,00
2022-01-23;36,00;244,80;360,00;0,00;21,60;82,29;2,57;12,86;115,71;127,38;66,46;63,69;27,69;22,00;62,00;10,00;4,00;10,00;1,00;7,00;1,00;49,00;4,00;21,00;6,00;2,00;4,00;0,00;1,00;29,00;0,50;0,00;0,00;4,00;0,50;1,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00
2022-01-30;30,00;247,50;367,50;0,00;22,50;100,91;1,36;10,91;117,27;128,18;51,82;62,73;35,45;26,25;48,75;11,25;3,75;7,00;1,00;4,00;0,50;48,00;5,00;22,00;5,00;1,00;4,00;0,00;0,00;23,00;0,50;1,00;0,50;5,00;0,00;0,50;1,00;0,00;0,00;0,50;1,00;1,00;0,00
2022-02-06;32,00;280,00;392,00;0,00;32,00;82,67;1,33;8,00;104,00;128,00;53,33;58,67;26,67;26,35;62,12;9,41;3,76;7,00;2,00;3,00;1,00;43,00;5,00;25,00;3,00;1,00;5,00;0,50;2,00;14,00;1,00;0,00;1,00;3,00;0,50;1,00;0,50;0,00;0,50;0,00;0,00;1,00;0,00
2022-02-13;41,00;225,50;341,67;0,00;27,33;79,27;2,73;16,40;112,07;142,13;46,47;73,80;41,00;29,29;60,52;9,76;1,95;7,00;2,00;4,00;1,00;46,00;9,00;20,00;4,00;2,00;5,00;0,00;2,00;8,00;0,50;0,50;0,00;4,00;1,00;0,00;1,00;0,00;0,50;0,00;0,50;0,00;0,00
2022-02-20;35,00;231,00;315,00;0,00;28,00;80,77;1,35;10,77;113,08;126,54;53,85;70,00;35,00;21,39;58,33;9,72;1,94;11,00;2,00;4,00;2,00;42,00;7,00;23,00;4,00;1,00;5,00;0,00;1,00;8,00;1,00;1,00;0,00;3,00;0,00;1,00;1,00;0,50;0,00;0,00;0,00;0,50;0,00
2022-02-27;41,00;246,00;300,67;0,00;27,33;79,27;2,73;13,67;95,67;109,33;57,40;65,60;24,60;21,48;41,00;9,76;1,95;7,00;1,00;4,00;0,50;45,00;5,00;17,00;6,00;1,00;3,00;0,00;0,50;9,00;0,00;0,00;0,00;6,00;0,50;0,50;0,00;0,00;0,50;0,00;1,00;0,50;0,00
