Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2021-02-07;14,00;49,00;28,00;0,00;14,00;32,67;0,00;18,67;18,67;30,80;14,00;5,60;5,60;8,62;11,85;4,31;2,15;2,00;4,00;2,00;6,00;14,00;1,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;14,00;56,00;28,00;0,00;7,00;42,00;0,00;14,00;18,67;30,80;14,00;8,40;8,40;5,00;14,00;8,00;4,00;1,75;7,00;1,75;1,75;15,00;1,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;12,00;42,00;36,00;0,00;6,00;40,00;2,00;12,00;20,00;28,80;9,60;9,60;9,60;4,00;11,00;5,00;0,00;5,14;1,71;0,00;5,14;7,00;5,00;2,00;2,00;1,00;4,00;0,00;0,00;1,00;0,00;1,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;18,00;54,00;36,00;0,00;6,00;49,50;4,50;18,00;18,00;28,29;18,00;12,86;5,14;13,76;12,71;8,47;2,12;3,60;5,40;0,00;3,60;6,00;1,00;1,00;4,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;15,00;50,00;20,00;0,00;5,00;95,00;0,00;40,00;30,00;42,50;30,00;17,50;7,50;4,00;18,00;7,00;6,00;3,75;3,75;1,88;3,75;5,00;2,00;0,00;3,00;2,00;2,00;0,00;0,00;3,00;1,00;3,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;17,00;68,00;34,00;0,00;5,67;76,50;0,00;12,75;25,50;46,14;12,14;9,71;4,86;5,00;33,00;4,00;2,00;1,89;3,78;1,89;5,67;10,00;1,00;4,00;2,00;0,00;1,00;0,00;0,00;1,00;1,00;2,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00
2021-03-21;9,00;49,50;27,00;0,00;4,50;54,00;2,25;22,50;27,00;33,00;24,00;18,00;6,00;9,00;13,00;6,00;1,00;1,80;1,80;5,40;3,60;7,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;2,00;0,00;2,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;13,00;58,50;39,00;0,00;6,50;69,33;4,33;13,00;17,33;26,00;23,40;15,60;15,60;10,00;14,00;7,00;2,00;3,71;5,57;0,00;1,86;12,00;2,00;4,00;2,00;0,00;2,00;1,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-04-04;7,00;77,00;35,00;0,00;7,00;70,00;3,50;17,50;24,50;30,33;25,67;16,33;9,33;5,00;14,00;2,00;2,00;5,25;1,75;0,00;3,50;6,00;2,00;4,00;4,00;0,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;10,00;55,00;25,00;0,00;5,00;90,00;5,00;20,00;30,00;25,00;17,50;15,00;15,00;8,89;13,33;4,44;1,11;2,00;6,00;2,00;6,00;7,00;1,00;2,00;4,00;0,00;1,00;0,00;0,00;1,00;2,00;6,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-04-18;7,00;91,00;42,00;0,00;7,00;80,50;1,75;17,50;21,00;30,33;23,33;16,33;23,33;2,00;10,00;7,00;2,00;1,75;1,75;0,00;5,25;13,00;4,00;7,00;4,00;0,00;1,00;0,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;6,00;84,00;48,00;0,00;0,00;162,00;6,00;36,00;30,00;66,00;39,00;30,00;24,00;16,00;22,00;4,00;8,00;6,00;2,00;4,00;10,00;21,00;6,00;5,00;6,00;0,00;9,00;0,00;0,00;4,00;1,00;2,00;0,00;1,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-05-02;14,00;147,00;56,00;0,00;14,00;191,33;4,67;23,33;51,33;50,40;61,60;30,80;25,20;6,00;50,00;6,00;7,00;12,25;5,25;3,50;3,50;5,00;2,00;2,00;4,00;0,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;27,00;253,80;48,60;0,00;5,40;400,50;4,50;40,50;90,00;110,70;64,80;51,30;27,00;13,50;63,35;9,35;4,15;9,00;7,20;5,40;12,60;15,00;7,00;8,00;6,00;0,00;13,00;1,00;1,00;6,00;2,00;4,00;0,00;4,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00
2021-05-16;23,00;310,50;63,25;0,00;5,75;423,20;2,30;41,40;101,20;104,78;66,44;43,44;30,67;12,55;81,55;7,32;13,59;5,75;11,50;3,83;13,42;16,00;3,00;6,00;5,00;0,00;8,00;2,00;0,00;2,00;0,00;2,00;1,00;0,00;5,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00
2021-05-23;37,00;326,83;55,50;0,00;6,17;439,38;4,63;46,25;161,88;103,07;52,86;60,79;21,14;28,78;66,81;13,36;9,25;9,25;7,40;7,40;18,50;14,00;7,00;10,00;2,00;0,00;10,00;0,00;0,00;2,00;2,00;1,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;41,00;427,57;46,86;0,00;11,71;446,44;4,56;41,00;154,89;103,87;60,13;54,67;30,07;35,88;47,15;15,38;4,10;5,59;13,05;1,86;16,77;19,00;9,00;10,00;1,00;1,00;5,00;3,00;6,00;5,00;2,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;40,00;342,86;45,71;0,00;11,43;417,78;4,44;62,22;160,00;93,33;61,33;58,67;26,67;33,68;61,05;12,63;5,26;5,45;3,64;3,64;16,36;29,00;4,00;16,00;5,00;2,00;11,00;1,00;1,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00
2021-06-13;51,00;396,67;62,33;0,00;17,00;389,45;4,64;46,36;171,55;107,37;59,05;56,37;24,16;39,78;77,52;21,42;14,28;9,11;7,29;5,46;14,57;19,00;14,00;26,00;5,00;0,00;10,00;0,00;2,00;8,00;0,00;6,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-06-20;53,00;406,33;58,89;0,00;23,56;428,42;4,42;57,42;181,08;137,80;71,55;53,00;31,80;45,87;84,60;18,35;15,29;5,48;14,62;10,97;16,45;31,00;6,00;17,00;11,00;4,00;1,00;1,00;0,00;5,00;1,00;4,00;0,00;4,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-06-27;62,00;372,00;50,73;0,00;11,27;420,71;4,43;88,57;163,86;145,57;67,39;48,52;35,04;34,56;101,64;21,34;16,26;9,12;9,12;5,47;29,18;34,00;11,00;28,00;5,00;4,00;13,00;2,00;2,00;12,00;4,00;5,00;0,00;4,00;2,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-07-04;71,00;372,75;53,25;0,00;11,83;383,40;4,73;75,73;170,40;131,48;49,96;31,56;36,81;34,99;72,03;29,84;9,26;10,92;14,56;10,92;32,77;35,00;23,00;23,00;14,00;1,00;8,00;0,00;0,00;16,00;5,00;8,00;2,00;4,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00
2021-07-11;59,00;383,50;47,20;0,00;17,70;322,23;2,27;59,00;149,77;120,68;45,59;42,91;34,86;45,54;85,91;22,77;10,35;14,75;14,75;11,06;25,81;33,00;21,00;18,00;16,00;1,00;15,00;4,00;1,00;15,00;1,00;8,00;0,00;0,00;5,00;1,00;0,00;1,00;0,00;3,00;0,00;1,00;0,00
2021-07-18;74,00;335,85;56,92;0,00;5,69;319,13;4,63;64,75;212,75;126,86;92,50;42,29;31,71;42,14;99,69;38,03;22,61;11,10;14,80;9,25;37,00;41,00;18,00;35,00;13,00;0,00;13,00;3,00;1,00;15,00;10,00;3,00;4,00;4,00;3,00;1,00;0,00;0,00;3,00;0,00;0,00;4,00;0,00
2021-07-25;100,00;517,65;111,76;0,00;17,65;409,09;4,55;118,18;227,27;263,16;110,53;63,16;55,26;76,29;86,60;39,18;23,71;25,93;16,67;12,96;46,30;41,00;20,00;35,00;20,00;1,00;24,00;1,00;5,00;22,00;3,00;7,00;9,00;10,00;7,00;3,00;0,00;0,00;0,00;3,00;0,00;7,00;0,00
2021-08-01;72,00;522,00;102,00;0,00;12,00;450,00;4,50;90,00;261,00;205,33;101,33;58,67;50,67;70,97;102,86;37,03;21,60;18,46;16,62;7,38;40,62;34,00;16,00;31,00;20,00;1,00;20,00;0,00;3,00;24,00;7,00;5,00;3,00;5,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;5,00;0,00
2021-08-08;71,00;502,92;159,75;0,00;17,75;444,93;2,37;104,13;246,13;147,26;86,78;57,85;49,96;40,13;98,78;22,64;25,72;18,21;9,10;9,10;41,87;39,00;30,00;45,00;20,00;1,00;13,00;4,00;6,00;9,00;3,00;4,00;3,00;17,00;9,00;6,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00
2021-08-15;75,00;375,00;109,62;0,00;11,54;431,25;4,69;75,00;229,69;136,61;96,43;77,68;53,57;30,82;87,33;25,68;8,22;16,46;23,78;7,32;67,68;36,00;9,00;38,00;12,00;3,00;24,00;5,00;3,00;20,00;0,00;7,00;5,00;9,00;3,00;3,00;1,00;0,00;0,00;0,00;0,00;3,00;0,00
2021-08-22;76,00;391,69;93,54;0,00;11,69;399,00;4,75;61,75;204,25;104,83;86,48;78,62;55,03;34,92;57,51;23,62;14,38;11,12;12,98;9,27;18,54;45,00;8,00;24,00;15,00;0,00;10,00;0,00;3,00;8,00;3,00;0,00;4,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;49,00;404,25;85,75;0,00;18,38;369,73;4,45;40,09;187,09;103,16;69,63;79,95;46,42;27,56;74,52;13,27;12,25;7,26;12,70;7,26;19,96;33,00;14,00;34,00;8,00;0,00;15,00;1,00;4,00;7,00;3,00;3,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;52,00;335,11;98,22;0,00;23,11;411,27;4,73;37,82;160,73;80,60;72,80;70,20;52,00;26,51;53,02;10,20;4,08;7,43;9,29;13,00;31,57;27,00;13,00;25,00;11,00;0,00;17,00;1,00;3,00;4,00;1,00;3,00;3,00;7,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;40,00;331,43;68,57;0,00;11,43;337,78;0,00;26,67;133,33;98,67;58,67;80,00;40,00;28,42;49,47;12,63;7,37;9,09;12,73;9,09;12,73;26,00;11,00;20,00;15,00;1,00;19,00;1,00;0,00;10,00;3,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-09-19;34,00;300,33;90,67;0,00;11,33;369,14;2,43;29,14;102,00;91,54;49,69;70,62;47,08;28,85;71,09;4,12;1,03;1,79;5,37;10,74;1,79;19,00;4,00;15,00;4,00;0,00;10,00;1,00;1,00;3,00;0,00;1,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;47,00;287,88;105,75;0,00;29,38;291,40;0,00;28,20;108,10;86,17;52,22;83,56;44,39;16,35;34,74;9,20;3,07;7,23;3,62;5,42;3,62;23,00;5,00;13,00;11,00;0,00;11,00;0,00;0,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;32,00;229,33;101,33;0,00;16,00;251,43;0,00;22,86;91,43;58,67;90,67;72,00;53,33;29,00;25,00;7,00;4,00;1,78;8,89;3,56;7,11;19,00;1,00;11,00;8,00;0,00;12,00;1,00;0,00;5,00;0,00;0,00;0,00;9,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-10-10;34,00;226,67;113,33;0,00;11,33;233,14;2,43;29,14;140,86;54,92;62,77;78,46;34,00;32,97;24,73;9,27;5,15;5,67;3,78;13,22;1,89;12,00;3,00;9,00;8,00;0,00;11,00;0,00;0,00;0,00;1,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;29,00;191,40;150,80;0,00;11,60;232,00;4,83;38,67;87,00;36,91;58,00;79,09;50,09;30,04;24,86;9,32;7,25;7,25;1,81;3,63;5,44;1,00;3,00;7,00;1,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;34,00;136,00;85,00;0,00;5,67;160,29;2,43;29,14;48,57;44,46;47,08;41,85;39,23;7,21;16,48;11,33;3,09;3,58;7,16;7,16;1,79;12,00;5,00;5,00;7,00;0,00;10,00;0,00;0,00;3,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;22,00;93,50;66,00;0,00;5,50;96,80;4,40;17,60;39,60;38,50;35,75;46,75;27,50;5,24;16,76;5,24;0,00;1,83;3,67;3,67;1,83;10,00;4,00;5,00;5,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;16,00;69,33;64,00;0,00;5,33;52,00;2,00;16,00;20,00;18,67;29,33;37,33;13,33;8,00;13,00;7,00;1,00;5,33;7,11;3,56;5,33;11,00;0,00;4,00;3,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-11-14;20,00;66,67;80,00;0,00;13,33;55,00;0,00;25,00;30,00;27,50;30,00;32,50;17,50;5,26;8,42;4,21;8,42;1,82;12,73;0,00;1,82;7,00;0,00;4,00;0,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;3,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;17,00;56,67;56,67;0,00;5,67;68,00;4,25;17,00;29,75;22,67;31,17;34,00;25,50;4,25;11,69;4,25;2,13;5,67;3,78;0,00;1,89;8,00;1,00;4,00;0,00;0,00;8,00;1,00;0,00;1,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;12,00;60,00;54,00;0,00;6,00;52,00;0,00;24,00;24,00;24,00;33,00;33,00;6,00;4,36;18,55;4,36;1,09;6,00;2,00;0,00;2,00;7,00;4,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;12,00;60,00;60,00;0,00;3,00;56,00;0,00;32,00;16,00;19,20;36,00;24,00;26,40;10,00;8,00;5,00;3,00;1,71;1,71;6,86;6,86;8,00;0,00;3,00;1,00;0,00;0,00;3,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;11,00;66,00;44,00;0,00;5,50;93,50;2,75;27,50;115,50;24,75;30,25;30,25;16,50;10,00;8,00;4,00;1,00;3,67;3,67;1,83;9,17;8,00;0,00;3,00;8,00;0,00;6,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;18,00;84,00;54,00;0,00;6,00;54,00;0,00;36,00;27,00;20,57;41,14;30,86;20,57;16,00;7,00;7,00;3,00;1,80;5,40;1,80;12,60;8,00;3,00;5,00;2,00;0,00;3,00;2,00;0,00;3,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;33,00;126,50;71,50;0,00;11,00;174,43;2,36;23,57;56,57;43,15;48,23;45,69;30,46;11,34;23,72;5,16;5,16;1,83;3,67;3,67;5,50;18,00;5,00;5,00;5,00;2,00;3,00;0,00;0,00;3,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2022-01-02;22,00;198,00;115,50;0,00;11,00;189,20;4,40;48,40;52,80;46,75;85,25;63,25;57,75;14,67;23,05;10,48;6,29;3,67;3,67;3,67;18,33;25,00;3,00;4,00;3,00;1,00;15,00;0,00;0,00;10,00;0,00;0,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2022-01-09;42,00;234,00;96,00;0,00;12,00;214,67;4,67;116,67;74,67;73,50;47,25;60,38;49,88;13,32;35,85;11,27;3,07;0,00;7,30;3,65;10,96;26,00;7,00;7,00;4,00;0,00;12,00;0,00;0,00;4,00;0,00;1,00;1,00;3,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-16;30,00;276,00;120,00;0,00;6,00;201,43;4,29;98,57;102,86;87,27;68,18;68,18;49,09;10,34;27,93;10,34;0,00;3,75;3,75;7,50;7,50;10,00;4,00;13,00;1,00;0,00;9,00;0,00;1,00;0,00;1,00;1,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00
2022-01-23;35,00;262,50;81,67;0,00;17,50;214,38;2,19;74,38;96,25;83,46;61,92;72,69;48,46;18,53;38,09;11,32;8,24;3,68;9,21;3,68;9,21;23,00;10,00;19,00;4,00;0,00;16,00;3,00;0,00;4,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2022-01-30;28,00;218,40;100,80;0,00;16,80;261,33;4,67;60,67;107,33;76,36;58,55;78,91;48,36;12,44;37,33;9,33;1,04;3,73;7,47;3,73;18,67;24,00;4,00;13,00;9,00;1,00;16,00;0,00;1,00;6,00;0,00;3,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2022-02-06;24,00;258,00;96,00;3,00;24,00;211,20;4,80;62,40;81,60;85,33;74,67;64,00;48,00;12,52;48,00;11,48;1,04;5,54;11,08;9,23;11,08;22,00;7,00;27,00;4,00;0,00;9,00;3,00;1,00;4,00;3,00;0,00;0,00;4,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00
2022-02-13;49,00;281,75;104,13;0,00;24,50;227,18;2,23;57,91;98,00;72,21;69,63;72,21;51,58;13,27;42,88;10,21;3,06;3,63;1,81;5,44;14,52;22,00;6,00;13,00;1,00;0,00;9,00;0,00;0,00;0,00;0,00;1,00;0,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;45,00;208,13;118,13;0,00;22,50;202,50;4,50;54,00;112,50;79,41;68,82;71,47;50,29;19,43;41,93;7,16;4,09;3,60;7,20;10,80;12,60;29,00;11,00;23,00;11,00;0,00;6,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-27;31,00;272,80;80,60;0,00;12,40;199,29;4,43;35,43;48,71;80,08;46,50;56,83;38,75;14,47;33,07;7,23;4,13;3,65;3,65;5,47;9,12;22,00;4,00;13,00;2,00;0,00;5,00;0,00;0,00;9,00;0,00;0,00;0,00;4,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
