Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-08-23;70,00;14,00;2,00;0,50;3,00;4,00;8,00;4,00;4,00;17,00;2,00;3,00;1,00;1,46;14,58;58,33;32,08;44,00;44,00;1,00;47,00;1,00;20,00;1,00;40,00;3,00;0,50;18,00;5,00;1,00;14,00;13,00;21,00;0,50;4,00;4,00;5,00;10,00;1,00;3,00;2,00;2,00;0,50
2020-08-30;55,00;11,00;1,00;0,50;3,00;3,00;9,00;3,00;3,00;13,00;1,00;3,00;0,50;1,45;7,24;46,32;24,61;38,00;19,00;11,00;35,00;1,00;13,00;1,00;35,00;2,00;0,50;10,00;5,00;1,00;16,00;9,00;10,00;0,50;3,00;3,00;4,00;5,00;1,00;2,00;2,00;1,00;0,50
2020-09-06;47,00;9,00;1,00;0,00;3,00;2,00;9,00;2,00;3,00;11,00;1,00;3,00;0,50;1,47;4,41;42,59;27,91;36,00;17,00;1,00;36,00;1,00;11,00;1,00;31,00;2,00;0,50;7,00;5,00;0,50;16,00;9,00;10,00;0,50;2,00;3,00;4,00;5,00;1,00;1,00;2,00;1,00;0,50
2020-09-13;42,00;9,00;1,00;0,00;3,00;2,00;7,00;2,00;3,00;10,00;1,00;3,00;1,00;1,45;4,34;40,55;24,62;35,00;14,00;1,00;31,00;1,00;10,00;1,00;28,00;2,00;0,50;6,00;5,00;1,00;12,00;8,00;8,00;0,50;2,00;3,00;3,00;5,00;1,00;1,00;1,00;1,00;0,50
2020-09-20;41,00;7,00;1,00;0,00;2,00;2,00;7,00;2,00;2,00;9,00;1,00;2,00;1,00;1,46;4,39;36,61;14,64;31,00;10,00;1,00;27,00;1,00;8,00;1,00;26,00;2,00;0,50;5,00;4,00;0,50;14,00;5,00;6,00;0,50;1,00;2,00;2,00;3,00;0,50;0,50;1,00;0,50;0,50
2020-09-27;45,00;6,00;1,00;0,00;3,00;1,00;8,00;2,00;1,00;6,00;1,00;2,00;0,50;0,73;2,90;31,94;10,16;27,00;8,00;0,50;24,00;1,00;8,00;0,50;27,00;2,00;0,50;3,00;3,00;0,50;9,00;4,00;5,00;0,50;1,00;2,00;2,00;2,00;0,50;0,50;1,00;0,50;0,00
2020-10-04;37,00;6,00;2,00;0,50;4,00;1,00;9,00;1,00;4,00;6,00;1,00;3,00;0,50;0,74;1,48;28,12;8,88;28,00;6,00;0,50;20,00;1,00;6,00;0,50;22,00;2,00;0,00;4,00;3,00;0,50;7,00;3,00;4,00;0,50;1,00;2,00;2,00;1,00;0,50;1,00;1,00;1,00;0,00
2020-10-11;34,00;6,00;1,00;0,00;3,00;1,00;9,00;2,00;2,00;6,00;1,00;2,00;1,00;1,48;1,48;31,04;10,35;30,00;6,00;0,50;21,00;1,00;6,00;1,00;24,00;2,00;0,50;4,00;3,00;0,50;6,00;4,00;5,00;0,50;1,00;1,00;2,00;2,00;1,00;0,50;1,00;0,50;0,50
2020-10-18;30,00;5,00;1,00;0,00;4,00;1,00;8,00;1,00;1,00;5,00;1,00;3,00;0,50;0,71;1,43;37,14;12,86;38,00;7,00;0,50;23,00;1,00;7,00;0,50;25,00;3,00;0,00;4,00;4,00;0,50;6,00;5,00;4,00;0,50;1,00;2,00;2,00;4,00;0,50;1,00;1,00;1,00;0,50
2020-10-25;40,00;3,00;1,00;0,00;3,00;1,00;5,00;0,50;1,00;3,00;1,00;1,00;0,50;1,43;1,43;21,43;8,57;26,00;5,00;0,50;18,00;0,50;5,00;0,50;20,00;1,00;0,50;2,00;2,00;0,50;4,00;3,00;3,00;0,50;1,00;2,00;1,00;2,00;0,50;0,50;1,00;0,50;0,50
2020-11-01;20,00;2,00;0,50;0,00;2,00;0,50;3,00;0,50;0,50;2,00;1,00;1,00;0,50;0,71;1,43;11,43;2,86;16,00;4,00;0,50;14,00;0,50;3,00;0,50;14,00;0,50;0,00;1,00;1,00;0,50;2,00;1,00;2,00;0,50;0,50;1,00;1,00;1,00;0,50;0,00;0,50;0,50;0,00
2020-11-08;17,00;3,00;0,50;0,00;2,00;0,50;4,00;1,00;1,00;2,00;0,50;1,00;0,50;0,71;1,42;14,17;2,83;16,00;3,00;0,50;15,00;0,50;3,00;0,50;15,00;0,50;0,00;1,00;1,00;0,50;3,00;2,00;2,00;0,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,50
2020-11-15;17,00;3,00;1,00;0,00;3,00;1,00;5,00;1,00;1,00;3,00;1,00;1,00;0,50;0,71;1,42;14,17;5,67;19,00;4,00;0,50;13,00;0,50;3,00;0,50;15,00;0,50;0,00;1,00;1,00;0,50;3,00;2,00;2,00;0,50;0,50;1,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50
2020-11-22;20,00;4,00;1,00;0,50;4,00;1,00;4,00;1,00;1,00;3,00;1,00;1,00;0,50;0,71;0,71;15,71;2,86;16,00;3,00;0,50;15,00;1,00;4,00;0,50;17,00;0,50;0,00;2,00;1,00;0,50;3,00;2,00;2,00;0,50;0,50;1,00;1,00;1,00;0,50;0,50;0,50;0,50;0,50
2020-11-29;23,00;3,00;1,00;0,00;3,00;1,00;4,00;1,00;1,00;2,00;1,00;1,00;0,50;0,72;1,44;15,81;4,31;19,00;4,00;0,50;15,00;1,00;5,00;0,50;18,00;0,50;0,00;2,00;1,00;0,50;3,00;2,00;3,00;0,50;0,50;1,00;1,00;1,00;0,50;0,50;0,50;0,50;0,50
2020-12-06;20,00;3,00;1,00;0,00;4,00;1,00;4,00;1,00;1,00;2,00;1,00;1,00;0,50;0,71;1,43;17,14;2,86;19,00;3,00;0,50;15,00;0,50;4,00;1,00;16,00;1,00;0,50;2,00;1,00;0,50;3,00;2,00;3,00;0,50;0,50;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,00
2020-12-13;28,00;6,00;1,00;0,00;5,00;1,00;5,00;1,00;1,00;2,00;1,00;1,00;0,50;0,74;1,47;20,63;4,42;22,00;5,00;0,50;16,00;0,50;5,00;0,50;18,00;1,00;0,50;3,00;2,00;0,50;3,00;2,00;2,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;1,00;0,50;0,50
2020-12-20;27,00;4,00;1,00;0,00;4,00;1,00;6,00;1,00;1,00;3,00;1,00;1,00;0,50;0,71;1,42;19,89;5,68;25,00;5,00;0,50;17,00;1,00;5,00;0,50;19,00;1,00;0,00;3,00;2,00;0,00;4,00;3,00;3,00;0,00;1,00;1,00;1,00;2,00;0,50;0,50;1,00;0,50;0,50
2020-12-27;29,00;5,00;1,00;0,00;4,00;1,00;7,00;1,00;2,00;3,00;1,00;2,00;1,00;0,73;1,45;23,20;8,70;24,00;6,00;0,50;19,00;0,50;6,00;0,50;20,00;1,00;0,00;4,00;2,00;0,50;4,00;4,00;3,00;0,00;0,50;1,00;1,00;2,00;0,50;0,50;1,00;0,50;0,50
2021-01-03;27,00;5,00;1,00;0,00;6,00;1,00;7,00;2,00;1,00;4,00;1,00;2,00;0,50;0,75;1,50;22,50;6,00;20,00;6,00;1,00;20,00;1,00;5,00;0,50;19,00;1,00;0,50;2,00;2,00;0,50;4,00;3,00;3,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,50;1,00;0,50
2021-01-10;26,00;5,00;1,00;0,00;4,00;1,00;7,00;1,00;1,00;6,00;1,00;2,00;0,50;0,76;1,53;18,35;6,12;19,00;6,00;0,50;21,00;1,00;5,00;0,50;18,00;0,50;0,50;2,00;2,00;0,50;3,00;3,00;4,00;0,00;1,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50;0,50
2021-01-17;25,00;4,00;1,00;0,00;4,00;1,00;5,00;1,00;1,00;4,00;1,00;1,00;0,50;0,74;1,47;17,65;5,88;21,00;5,00;0,50;19,00;1,00;5,00;0,50;19,00;1,00;0,00;2,00;2,00;0,50;5,00;3,00;3,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50;0,00
2021-01-24;22,00;4,00;0,50;0,00;4,00;1,00;5,00;1,00;1,00;3,00;1,00;1,00;0,50;0,73;1,47;17,60;5,87;20,00;5,00;0,50;16,00;1,00;4,00;0,50;18,00;1,00;0,50;3,00;2,00;0,50;4,00;3,00;3,00;0,50;0,50;1,00;1,00;1,00;0,50;0,50;1,00;1,00;0,50
2021-01-31;27,00;4,00;1,00;0,00;3,00;1,00;4,00;1,00;1,00;4,00;1,00;1,00;0,50;0,75;1,50;21,00;7,50;22,00;6,00;0,50;19,00;1,00;5,00;0,50;18,00;2,00;0,50;3,00;2,00;0,50;4,00;2,00;4,00;0,50;1,00;1,00;1,00;2,00;0,50;0,50;1,00;1,00;0,00
2021-02-07;28,00;5,00;1,00;0,00;3,00;1,00;4,00;1,00;1,00;5,00;1,00;1,00;0,50;0,74;1,47;23,58;7,37;28,00;7,00;0,50;22,00;1,00;6,00;0,50;23,00;1,00;0,00;3,00;3,00;0,50;4,00;4,00;4,00;0,50;1,00;1,00;2,00;2,00;1,00;0,50;1,00;0,50;0,50
2021-02-14;30,00;5,00;1,00;0,00;3,00;1,00;5,00;1,00;1,00;5,00;1,00;1,00;0,50;0,75;1,50;33,00;13,50;29,00;8,00;0,50;20,00;1,00;7,00;0,50;20,00;2,00;0,00;4,00;4,00;0,50;4,00;5,00;5,00;0,00;1,00;2,00;3,00;3,00;1,00;1,00;1,00;1,00;0,50
2021-02-21;40,00;7,00;1,00;0,00;3,00;1,00;4,00;2,00;1,00;5,00;1,00;1,00;0,50;0,71;1,43;28,57;12,86;33,00;10,00;0,50;22,00;1,00;6,00;0,50;20,00;2,00;0,50;4,00;5,00;0,50;5,00;5,00;6,00;0,50;1,00;2,00;2,00;3,00;1,00;0,50;1,00;1,00;0,50
2021-02-28;29,00;7,00;1,00;0,50;3,00;1,00;5,00;1,00;1,00;4,00;1,00;1,00;0,50;0,73;1,45;26,10;14,50;27,00;8,00;0,50;25,00;1,00;5,00;0,50;19,00;2,00;0,50;3,00;3,00;0,50;5,00;6,00;5,00;0,00;1,00;3,00;3,00;2,00;1,00;1,00;1,00;1,00;0,50
2021-03-07;58,00;8,00;1,00;0,00;3,00;2,00;6,00;2,00;2,00;4,00;2,00;1,00;0,50;1,45;1,45;27,55;14,50;25,00;8,00;0,50;19,00;1,00;5,00;0,50;19,00;1,00;0,00;4,00;3,00;0,50;6,00;5,00;5,00;0,50;1,00;2,00;2,00;2,00;0,50;1,00;1,00;1,00;0,50
2021-03-14;34,00;8,00;1,00;0,00;3,00;2,00;5,00;2,00;2,00;5,00;1,00;1,00;0,50;0,74;1,48;25,13;13,30;24,00;8,00;0,50;22,00;1,00;7,00;0,50;20,00;1,00;0,00;5,00;2,00;0,50;5,00;5,00;4,00;0,50;1,00;2,00;2,00;2,00;0,50;1,00;1,00;1,00;0,50
2021-03-21;25,00;8,00;1,00;0,00;4,00;2,00;5,00;2,00;2,00;5,00;1,00;1,00;0,50;0,74;1,47;26,47;14,71;24,00;8,00;1,00;19,00;1,00;5,00;0,50;20,00;1,00;0,50;4,00;2,00;0,50;6,00;6,00;5,00;0,50;1,00;1,00;2,00;2,00;0,50;1,00;1,00;1,00;0,50
2021-03-28;25,00;8,00;1,00;0,00;2,00;2,00;5,00;2,00;3,00;5,00;1,00;2,00;0,50;0,74;1,47;27,94;14,71;25,00;8,00;0,50;22,00;0,50;4,00;1,00;22,00;1,00;0,50;4,00;2,00;0,50;6,00;6,00;6,00;0,00;1,00;1,00;2,00;2,00;1,00;1,00;1,00;0,50;0,50
2021-04-04;25,00;7,00;1,00;0,00;3,00;2,00;5,00;1,00;3,00;6,00;2,00;2,00;0,50;1,47;2,94;20,59;10,29;18,00;7,00;0,50;20,00;1,00;5,00;1,00;21,00;1,00;0,50;3,00;2,00;0,50;5,00;5,00;5,00;0,50;1,00;1,00;1,00;1,00;0,50;1,00;1,00;1,00;0,50
2021-04-11;26,00;9,00;1,00;0,00;2,00;3,00;6,00;2,00;2,00;9,00;2,00;1,00;0,50;0,72;2,89;21,67;8,67;20,00;8,00;1,00;22,00;1,00;5,00;1,00;20,00;0,50;0,50;4,00;2,00;1,00;6,00;5,00;4,00;0,50;1,00;2,00;2,00;1,00;1,00;1,00;1,00;1,00;0,00
2021-04-18;27,00;10,00;2,00;0,00;2,00;3,00;6,00;2,00;5,00;9,00;2,00;2,00;0,50;0,71;2,84;24,16;11,37;22,00;9,00;1,00;23,00;1,00;5,00;1,00;21,00;1,00;0,50;5,00;2,00;0,50;6,00;6,00;6,00;0,50;1,00;1,00;2,00;2,00;0,50;1,00;1,00;1,00;0,50
2021-04-25;33,00;15,00;3,00;0,00;3,00;3,00;6,00;2,00;4,00;11,00;2,00;3,00;1,00;1,50;4,50;25,50;15,00;24,00;10,00;1,00;23,00;0,50;6,00;1,00;23,00;1,00;0,50;5,00;3,00;0,50;8,00;7,00;5,00;0,50;1,00;1,00;3,00;2,00;1,00;1,00;1,00;1,00;0,50
2021-05-02;36,00;21,00;2,00;0,00;3,00;4,00;7,00;4,00;8,00;13,00;3,00;3,00;1,00;1,44;5,76;34,56;20,16;27,00;15,00;1,00;27,00;1,00;9,00;2,00;25,00;2,00;0,50;9,00;5,00;1,00;10,00;8,00;7,00;0,50;1,00;2,00;4,00;4,00;1,00;1,00;2,00;1,00;0,50
2021-05-09;40,00;24,00;3,00;0,00;3,00;4,00;8,00;5,00;7,00;16,00;3,00;4,00;1,00;1,43;5,71;37,14;27,14;33,00;22,00;1,00;47,00;1,00;10,00;2,00;27,00;2,00;0,50;10,00;6,00;1,00;13,00;9,00;9,00;0,50;2,00;4,00;4,00;6,00;1,00;1,00;2,00;2,00;0,50
2021-05-16;54,00;22,00;2,00;0,00;3,00;5,00;9,00;5,00;8,00;16,00;3,00;4,00;1,00;1,46;5,84;39,41;24,81;36,00;22,00;1,00;36,00;1,00;10,00;1,00;27,00;2,00;0,50;10,00;5,00;1,00;11,00;7,00;10,00;0,50;2,00;3,00;4,00;8,00;1,00;1,00;2,00;1,00;0,50
2021-05-23;49,00;25,00;2,00;0,00;4,00;5,00;8,00;5,00;8,00;17,00;3,00;4,00;1,00;1,48;7,42;41,58;25,24;36,00;21,00;1,00;35,00;1,00;10,00;2,00;27,00;2,00;0,50;10,00;5,00;1,00;13,00;10,00;12,00;0,50;2,00;4,00;4,00;6,00;1,00;1,00;2,00;1,00;0,50
2021-05-30;48,00;26,00;3,00;0,00;4,00;6,00;9,00;5,00;9,00;17,00;4,00;5,00;1,00;1,45;7,27;48,00;21,82;34,00;19,00;1,00;38,00;1,00;10,00;2,00;29,00;2,00;0,50;10,00;6,00;2,00;12,00;8,00;10,00;0,50;2,00;3,00;3,00;6,00;1,00;1,00;2,00;2,00;0,50
2021-06-06;56,00;30,00;3,00;0,50;7,00;5,00;10,00;6,00;11,00;20,00;4,00;4,00;1,00;1,47;8,84;81,05;23,58;39,00;22,00;2,00;37,00;2,00;12,00;3,00;31,00;3,00;0,50;11,00;8,00;1,00;14,00;10,00;12,00;0,50;2,00;3,00;4,00;5,00;1,00;2,00;2,00;2,00;0,50
2021-06-13;56,00;29,00;4,00;0,00;12,00;6,00;12,00;6,00;10,00;17,00;4,00;5,00;1,00;1,47;10,32;53,05;23,58;36,00;24,00;1,00;39,00;1,00;13,00;2,00;29,00;3,00;0,50;11,00;6,00;1,00;14,00;11,00;13,00;0,50;3,00;4,00;4,00;6,00;1,00;2,00;2,00;2,00;0,50
2021-06-20;55,00;37,00;3,00;0,50;9,00;6,00;11,00;6,00;11,00;21,00;4,00;5,00;1,00;2,89;11,58;44,87;23,16;36,00;26,00;2,00;41,00;2,00;14,00;3,00;33,00;3,00;0,50;13,00;6,00;1,00;15,00;10,00;13,00;0,50;3,00;3,00;4,00;7,00;1,00;2,00;2,00;2,00;0,50
2021-06-27;61,00;34,00;4,00;0,50;8,00;5,00;10,00;7,00;11,00;17,00;3,00;4,00;1,00;2,90;14,52;46,48;21,79;38,00;32,00;2,00;44,00;1,00;14,00;3,00;34,00;3,00;0,50;14,00;6,00;1,00;13,00;10,00;14,00;0,50;3,00;4,00;4,00;7,00;1,00;1,00;2,00;3,00;0,50
2021-07-04;74,00;30,00;4,00;0,00;8,00;7,00;10,00;7,00;12,00;20,00;3,00;3,00;1,00;2,90;13,06;56,59;26,12;41,00;41,00;2,00;53,00;2,00;21,00;2,00;39,00;3,00;0,50;20,00;7,00;2,00;16,00;13,00;16,00;0,50;5,00;4,00;5,00;9,00;1,00;2,00;2,00;3,00;0,50
2021-07-11;73,00;26,00;3,00;0,50;6,00;6,00;10,00;7,00;13,00;19,00;2,00;3,00;1,00;2,92;13,14;61,32;30,66;50,00;52,00;2,00;59,00;4,00;23,00;3,00;47,00;3,00;0,50;24,00;8,00;2,00;19,00;17,00;20,00;0,50;5,00;5,00;7,00;11,00;1,00;3,00;3,00;5,00;1,00
2021-07-18;75,00;36,00;5,00;0,00;5,00;7,00;8,00;7,00;13,00;20,00;3,00;4,00;1,00;2,94;17,65;64,71;38,24;53,00;53,00;7,00;67,00;3,00;24,00;3,00;47,00;3,00;0,50;26,00;9,00;2,00;18,00;18,00;20,00;0,50;5,00;7,00;7,00;9,00;1,00;4,00;3,00;5,00;0,50
2021-07-25;83,00;38,00;6,00;0,00;6,00;6,00;9,00;10,00;11,00;25,00;4,00;4,00;1,00;4,37;14,56;77,18;37,86;47,00;60,00;2,00;64,00;2,00;26,00;4,00;46,00;3,00;0,50;26,00;8,00;2,00;20,00;18,00;21,00;1,00;7,00;7,00;7,00;10,00;1,00;3,00;3,00;4,00;1,00
2021-08-01;86,00;42,00;8,00;0,50;5,00;9,00;9,00;13,00;15,00;23,00;4,00;6,00;1,00;4,37;16,03;75,80;43,73;51,00;71,00;2,00;77,00;2,00;27,00;3,00;50,00;4,00;0,50;31,00;7,00;3,00;19,00;17,00;25,00;0,50;7,00;7,00;8,00;15,00;2,00;3,00;4,00;5,00;0,50
2021-08-08;94,00;44,00;10,00;0,50;5,00;9,00;10,00;16,00;14,00;21,00;5,00;5,00;1,00;4,34;14,46;80,98;46,28;59,00;75,00;2,00;83,00;3,00;29,00;4,00;56,00;5,00;0,50;28,00;12,00;2,00;22,00;22,00;23,00;1,00;7,00;8,00;7,00;11,00;1,00;4,00;4,00;5,00;1,00
2021-08-15;79,00;41,00;8,00;0,50;6,00;9,00;8,00;15,00;13,00;20,00;5,00;5,00;1,00;2,93;13,17;76,07;40,96;57,00;62,00;2,00;75,00;2,00;25,00;3,00;54,00;4,00;0,50;26,00;10,00;2,00;22,00;19,00;22,00;0,50;6,00;6,00;7,00;10,00;2,00;3,00;3,00;5,00;0,50
2021-08-22;77,00;32,00;4,00;0,50;5,00;7,00;9,00;9,00;11,00;19,00;3,00;5,00;2,00;1,45;11,62;56,66;30,51;44,00;45,00;2,00;57,00;2,00;21,00;3,00;48,00;2,00;0,50;19,00;7,00;2,00;17,00;14,00;16,00;0,50;4,00;6,00;5,00;9,00;1,00;3,00;2,00;2,00;0,50
2021-08-29;59,00;30,00;3,00;0,00;5,00;6,00;7,00;5,00;8,00;18,00;2,00;6,00;1,00;1,44;8,63;50,37;21,59;39,00;28,00;2,00;39,00;2,00;14,00;2,00;36,00;3,00;0,50;12,00;5,00;1,00;15,00;10,00;11,00;0,50;3,00;4,00;3,00;6,00;1,00;2,00;2,00;1,00;0,50
2021-09-05;57,00;25,00;2,00;0,00;5,00;5,00;9,00;5,00;7,00;16,00;2,00;5,00;1,00;1,46;7,31;42,38;21,92;39,00;22,00;1,00;37,00;1,00;13,00;1,00;31,00;2,00;0,50;8,00;7,00;1,00;16,00;8,00;8,00;0,50;2,00;3,00;4,00;5,00;1,00;1,00;2,00;1,00;0,50
2021-09-12;58,00;22,00;2,00;0,50;5,00;4,00;16,00;5,00;5,00;13,00;2,00;4,00;1,00;1,45;5,80;37,70;18,85;36,00;19,00;2,00;33,00;1,00;12,00;1,00;33,00;2,00;0,00;7,00;4,00;1,00;15,00;6,00;8,00;0,50;2,00;3,00;3,00;5,00;0,50;1,00;1,00;1,00;0,50
2021-09-19;57,00;26,00;2,00;0,00;5,00;3,00;11,00;4,00;5,00;12,00;2,00;5,00;1,00;1,46;5,85;39,46;14,62;30,00;14,00;1,00;30,00;1,00;11,00;1,00;27,00;2,00;0,50;6,00;4,00;1,00;11,00;5,00;7,00;0,50;1,00;3,00;3,00;3,00;0,50;1,00;1,00;0,50;0,50
2021-09-26;51,00;21,00;1,00;0,50;6,00;3,00;9,00;4,00;3,00;10,00;2,00;3,00;1,00;1,46;2,91;33,51;10,20;31,00;10,00;1,00;24,00;1,00;9,00;1,00;26,00;2,00;0,50;5,00;3,00;1,00;8,00;5,00;6,00;0,50;1,00;2,00;2,00;2,00;0,50;1,00;1,00;0,50;0,50
2021-10-03;53,00;17,00;1,00;0,00;6,00;4,00;10,00;2,00;4,00;10,00;2,00;3,00;1,00;0,74;2,94;36,81;10,31;30,00;9,00;1,00;28,00;1,00;9,00;1,00;29,00;1,00;0,00;4,00;3,00;1,00;7,00;4,00;4,00;0,00;1,00;2,00;2,00;2,00;0,50;0,50;1,00;0,50;0,50
2021-10-10;50,00;16,00;1,00;0,00;8,00;3,00;9,00;3,00;2,00;8,00;2,00;4,00;1,00;0,74;2,94;39,71;10,29;30,00;8,00;1,00;24,00;1,00;8,00;1,00;25,00;2,00;0,50;4,00;4,00;0,50;7,00;4,00;5,00;0,50;0,50;2,00;2,00;2,00;0,50;0,50;1,00;1,00;0,50
2021-10-17;47,00;16,00;1,00;0,50;8,00;2,00;12,00;3,00;2,00;8,00;2,00;4,00;1,00;0,73;1,47;32,31;8,81;30,00;8,00;1,00;25,00;1,00;8,00;1,00;23,00;2,00;0,00;4,00;4,00;1,00;6,00;4,00;4,00;0,50;1,00;2,00;2,00;2,00;1,00;0,50;1,00;1,00;0,50
2021-10-24;51,00;14,00;1,00;0,00;8,00;3,00;11,00;3,00;2,00;7,00;2,00;3,00;1,00;1,46;2,91;40,80;11,66;36,00;12,00;1,00;26,00;1,00;9,00;1,00;28,00;2,00;0,50;5,00;4,00;1,00;7,00;5,00;5,00;0,50;1,00;3,00;2,00;3,00;0,50;1,00;1,00;1,00;0,50
2021-10-31;46,00;9,00;2,00;0,00;10,00;2,00;10,00;2,00;2,00;5,00;1,00;3,00;1,00;0,74;1,48;32,65;10,39;35,00;9,00;0,50;25,00;1,00;8,00;1,00;27,00;1,00;0,00;5,00;3,00;1,00;6,00;4,00;5,00;0,50;1,00;2,00;2,00;3,00;0,50;1,00;1,00;1,00;0,00
2021-11-07;44,00;8,00;1,00;0,00;8,00;2,00;9,00;2,00;2,00;4,00;1,00;3,00;0,50;0,73;1,47;32,27;8,80;32,00;7,00;0,50;23,00;1,00;8,00;0,50;25,00;1,00;0,00;3,00;4,00;0,50;4,00;3,00;5,00;0,50;1,00;1,00;3,00;2,00;0,50;0,50;1,00;0,50;0,50
2021-11-14;40,00;6,00;1,00;0,00;8,00;1,00;7,00;2,00;1,00;5,00;1,00;2,00;1,00;0,74;1,48;25,19;5,93;27,00;5,00;0,50;22,00;1,00;7,00;0,50;25,00;1,00;0,50;3,00;2,00;0,50;4,00;3,00;4,00;0,50;0,50;1,00;1,00;1,00;0,50;0,50;1,00;0,50;0,00
2021-11-21;40,00;5,00;1,00;0,50;6,00;1,00;6,00;1,00;1,00;4,00;1,00;2,00;0,50;0,74;1,48;23,70;4,44;24,00;6,00;0,50;19,00;1,00;7,00;0,50;22,00;2,00;0,50;5,00;2,00;0,50;3,00;3,00;4,00;0,50;0,50;1,00;1,00;1,00;0,50;0,50;1,00;0,50;0,00
2021-11-28;38,00;4,00;1,00;0,00;2,00;1,00;5,00;1,00;2,00;3,00;1,00;1,00;1,00;0,73;1,46;24,85;4,38;24,00;4,00;0,50;20,00;1,00;6,00;0,50;20,00;1,00;0,50;5,00;2,00;0,50;4,00;2,00;3,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;1,00;0,50;0,00
2021-12-05;47,00;4,00;1,00;0,00;2,00;1,00;6,00;2,00;1,00;3,00;1,00;2,00;0,50;0,73;1,47;26,44;4,41;26,00;5,00;0,50;18,00;1,00;6,00;0,50;21,00;1,00;0,50;7,00;3,00;0,00;3,00;2,00;4,00;0,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00;0,50;0,50
2021-12-12;41,00;4,00;1,00;0,00;2,00;1,00;5,00;1,00;2,00;3,00;1,00;2,00;1,00;0,73;0,73;21,96;4,39;23,00;5,00;0,50;17,00;0,50;7,00;0,50;20,00;1,00;0,00;6,00;2,00;0,50;4,00;3,00;3,00;0,50;0,50;1,00;1,00;1,00;0,50;0,50;1,00;0,50;0,00
2021-12-19;38,00;6,00;2,00;0,50;3,00;1,00;7,00;1,00;1,00;4,00;2,00;1,00;1,00;0,73;1,46;29,23;5,85;29,00;5,00;0,50;19,00;1,00;8,00;0,50;25,00;1,00;0,00;6,00;3,00;0,50;4,00;2,00;3,00;0,50;1,00;1,00;2,00;1,00;0,50;0,50;1,00;0,50;0,00
2021-12-26;47,00;8,00;2,00;0,00;3,00;1,00;7,00;2,00;2,00;5,00;2,00;2,00;1,00;1,47;1,47;38,19;8,81;32,00;8,00;0,50;19,00;1,00;10,00;0,50;25,00;2,00;0,50;8,00;3,00;0,50;4,00;4,00;5,00;0,50;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2022-01-02;43,00;19,00;1,00;0,00;4,00;1,00;8,00;2,00;3,00;5,00;2,00;4,00;0,50;0,74;1,48;28,17;5,93;26,00;6,00;1,00;24,00;1,00;8,00;1,00;22,00;1,00;0,50;6,00;3,00;1,00;5,00;3,00;3,00;0,50;1,00;2,00;1,00;1,00;0,50;0,50;1,00;0,50;0,50
2022-01-09;39,00;10,00;1,00;0,00;3,00;2,00;8,00;2,00;3,00;6,00;2,00;4,00;1,00;1,44;2,89;21,67;5,78;26,00;7,00;1,00;22,00;1,00;6,00;1,00;22,00;1,00;0,50;3,00;2,00;0,50;5,00;3,00;3,00;0,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00;0,50;0,50
2022-01-16;46,00;12,00;1,00;0,00;4,00;4,00;10,00;2,00;5,00;6,00;2,00;5,00;0,50;0,74;2,97;23,74;7,42;28,00;8,00;1,00;19,00;1,00;6,00;1,00;20,00;1,00;0,00;3,00;3,00;1,00;5,00;3,00;4,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;1,00;0,50;0,50
2022-01-23;46,00;14,00;2,00;0,50;5,00;3,00;10,00;2,00;5,00;9,00;2,00;5,00;1,00;1,48;2,97;26,71;7,42;26,00;7,00;1,00;20,00;1,00;8,00;1,00;20,00;2,00;0,50;5,00;3,00;1,00;5,00;4,00;4,00;0,50;1,00;1,00;2,00;2,00;0,50;0,50;1,00;1,00;0,50
