Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2021-07-11;62,00;93,00;37,20;0,00;26,87;79,40;13,05;44,60;90,28;75,00;31,00;12,00;16,00;14,00;37,00;23,00;43,00;28,00;39,00;7,00;36,00;17,00;14,00;26,00;17,00;11,00;0,00;19,00;7,00;3,00;8,00;7,00;5,00;0,00;6,00;2,00;4,00;4,00;0,00;0,00;1,00;1,00;0,00
2021-07-18;56,00;109,93;51,85;0,00;18,67;81,85;10,77;50,62;70,00;77,00;37,00;14,00;26,00;25,00;55,00;38,00;41,00;21,00;22,00;9,00;37,00;24,00;17,00;7,00;16,00;6,00;1,00;22,00;6,00;6,00;8,00;4,00;3,00;1,00;2,00;4,00;6,00;3,00;0,00;1,00;1,00;1,00;0,00
2021-07-25;70,00;123,53;43,24;0,00;22,65;96,92;12,92;47,38;100,15;93,00;37,00;17,00;24,00;40,00;43,00;30,00;43,00;26,00;36,00;12,00;31,00;15,00;16,00;17,00;17,00;4,00;1,00;14,00;3,00;5,00;5,00;7,00;7,00;1,00;0,00;1,00;1,00;3,00;1,00;2,00;2,00;1,00;1,00
2021-08-01;60,00;154,00;40,00;0,00;22,00;90,00;23,57;48,21;88,93;84,00;47,00;34,00;14,00;35,00;29,00;21,00;29,00;27,00;25,00;9,00;21,00;15,00;9,00;19,00;19,00;7,00;5,00;15,00;5,00;10,00;7,00;3,00;4,00;2,00;3,00;1,00;5,00;4,00;4,00;2,00;0,00;1,00;0,00
2021-08-08;53,00;110,08;48,92;2,04;14,27;88,69;10,82;63,82;78,96;72,00;45,00;24,00;21,00;26,00;34,00;28,00;49,00;20,00;25,00;9,00;25,00;20,00;10,00;18,00;14,00;2,00;1,00;10,00;3,00;4,00;9,00;7,00;0,00;0,00;4,00;0,00;2,00;0,00;0,00;4,00;0,00;1,00;1,00
2021-08-15;47,00;132,83;47,00;0,00;20,43;106,82;14,95;43,80;64,09;85,00;45,00;25,00;27,00;28,00;36,00;24,00;35,00;20,00;26,00;11,00;26,00;14,00;13,00;18,00;14,00;12,00;4,00;8,00;5,00;3,00;3,00;3,00;2,00;2,00;3,00;2,00;5,00;3,00;0,00;2,00;1,00;1,00;0,00
2021-08-22;52,00;162,00;54,00;0,00;12,00;86,67;18,42;40,08;75,83;77,00;37,00;31,00;18,00;25,00;48,00;18,00;36,00;11,00;23,00;12,00;22,00;7,00;10,00;8,00;8,00;5,00;0,00;11,00;2,00;9,00;4,00;5,00;3,00;1,00;3,00;2,00;6,00;1,00;1,00;2,00;0,00;0,00;0,00
2021-08-29;48,00;135,65;39,65;0,00;12,52;76,36;14,18;70,91;61,09;66,00;33,00;29,00;26,00;23,00;31,00;11,00;24,00;11,00;28,00;10,00;17,00;13,00;6,00;11,00;8,00;3,00;3,00;6,00;4,00;2,00;4,00;5,00;1,00;1,00;1,00;3,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;46,00;150,00;56,00;0,00;16,00;63,12;11,77;57,77;57,77;57,00;35,00;34,00;27,00;19,00;29,00;19,00;23,00;13,00;15,00;11,00;15,00;16,00;8,00;10,00;7,00;0,00;5,00;5,00;1,00;3,00;11,00;3,00;3,00;1,00;0,00;0,00;2,00;4,00;1,00;0,00;0,00;1,00;0,00
2021-09-12;31,00;109,53;53,73;0,00;20,67;69,48;31,00;37,41;57,72;48,00;41,00;23,00;29,00;14,00;13,00;19,00;16,00;10,00;18,00;5,00;9,00;8,00;8,00;10,00;6,00;3,00;1,00;6,00;3,00;0,00;6,00;4,00;1,00;4,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00
2021-09-19;34,00;114,00;40,00;0,00;12,00;61,63;23,38;29,75;43,56;45,00;41,00;28,00;15,00;10,00;11,00;11,00;15,00;7,00;3,00;8,00;13,00;10,00;4,00;1,00;7,00;3,00;3,00;4,00;2,00;0,00;2,00;3,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;25,00;79,17;52,08;0,00;20,83;63,04;18,48;22,83;50,00;28,00;38,00;24,00;23,00;9,00;19,00;16,00;9,00;11,00;6,00;9,00;10,00;9,00;2,00;5,00;3,00;4,00;4,00;1,00;1,00;1,00;2,00;1,00;1,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00
2021-10-03;43,00;63,48;45,05;0,00;14,33;47,30;13,98;17,20;34,40;29,00;33,00;23,00;24,00;5,00;8,00;11,00;10,00;6,00;3,00;4,00;7,00;5,00;4,00;3,00;6,00;3,00;0,00;2,00;1,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-10-10;30,00;82,00;42,00;0,00;30,00;41,79;18,21;24,64;26,79;24,00;23,00;24,00;16,00;12,00;9,00;15,00;8,00;10,00;12,00;10,00;5,00;6,00;1,00;1,00;2,00;5,00;1,00;1,00;0,00;0,00;2,00;1,00;0,00;2,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;21,00;54,60;46,20;0,00;23,10;25,42;17,68;12,16;7,74;18,00;28,00;23,00;19,00;3,00;10,00;11,00;11,00;10,00;3,00;4,00;4,00;4,00;3,00;9,00;1,00;2,00;4,00;2,00;0,00;3,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2021-10-24;26,00;58,00;44,00;0,00;22,00;27,08;23,83;30,33;10,83;16,00;34,00;20,00;13,00;7,00;7,00;13,00;6,00;12,00;5,00;6,00;4,00;8,00;4,00;3,00;2,00;4,00;2,00;2,00;3,00;1,00;1,00;2,00;2,00;1,00;1,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00
2021-10-31;16,00;52,00;60,00;0,00;24,00;26,67;13,87;23,47;12,80;13,00;27,00;18,00;14,00;7,00;6,00;6,00;5,00;9,00;9,00;3,00;12,00;6,00;1,00;3,00;3,00;8,00;3,00;3,00;3,00;1,00;2,00;2,00;0,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00
2021-11-07;26,00;32,00;46,00;0,00;24,00;27,04;16,64;10,40;9,36;16,00;22,00;13,00;15,00;5,00;6,00;5,00;3,00;7,00;5,00;4,00;6,00;2,00;4,00;3,00;3,00;2,00;4,00;4,00;1,00;1,00;5,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;16,00;28,00;28,00;0,00;24,00;13,87;7,47;7,47;14,93;21,00;17,00;11,00;12,00;8,00;0,00;6,00;5,00;5,00;5,00;2,00;5,00;7,00;3,00;0,00;1,00;2,00;5,00;2,00;0,00;3,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;13,00;17,33;19,50;0,00;21,67;14,08;17,33;11,92;7,58;16,00;17,00;9,00;10,00;11,00;2,00;9,00;4,00;3,00;6,00;0,00;4,00;8,00;5,00;2,00;3,00;2,00;4,00;4,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;20,00;20,00;26,00;0,00;12,00;5,56;15,56;15,56;8,89;9,00;16,00;9,00;5,00;3,00;5,00;2,00;5,00;1,00;4,00;2,00;5,00;2,00;2,00;2,00;3,00;2,00;3,00;2,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;9,00;29,25;31,50;0,00;11,25;20,25;5,63;11,25;3,38;11,00;24,00;8,00;12,00;6,00;6,00;5,00;10,00;6,00;4,00;2,00;6,00;5,00;2,00;1,00;7,00;2,00;5,00;4,00;2,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;21,00;21,00;33,60;0,00;4,20;18,79;6,63;8,84;11,05;13,00;20,00;10,00;13,00;3,00;4,00;9,00;2,00;7,00;4,00;2,00;2,00;7,00;1,00;3,00;7,00;2,00;3,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;15,00;18,75;22,50;0,00;11,25;9,64;7,50;18,21;8,57;8,00;35,00;9,00;12,00;12,00;2,00;9,00;2,00;7,00;4,00;1,00;2,00;2,00;2,00;4,00;5,00;9,00;0,00;5,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;35,00;67,94;26,76;0,00;8,24;32,88;11,67;11,67;15,91;27,00;28,00;13,00;13,00;6,00;6,00;9,00;10,00;13,00;5,00;6,00;9,00;2,00;2,00;4,00;5,00;1,00;2,00;6,00;2,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00
2022-01-02;25,00;93,75;50,00;0,00;10,42;41,30;17,39;27,17;16,30;32,00;29,00;24,00;20,00;11,00;8,00;14,00;9,00;7,00;7,00;7,00;12,00;3,00;4,00;6,00;3,00;2,00;2,00;4,00;1,00;1,00;2,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00
2022-01-09;25,00;58,33;39,58;0,00;8,33;50,00;21,88;27,08;26,04;26,00;37,00;23,00;23,00;13,00;6,00;8,00;3,00;10,00;12,00;8,00;11,00;10,00;6,00;10,00;7,00;4,00;3,00;4,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2022-01-16;25,00;50,00;20,83;0,00;10,42;40,22;16,30;22,83;21,74;22,00;48,00;32,00;15,00;10,00;5,00;11,00;14,00;10,00;6,00;2,00;9,00;10,00;3,00;7,00;5,00;2,00;2,00;5,00;1,00;1,00;0,00;2,00;0,00;2,00;3,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00
2022-01-23;27,00;91,38;49,85;0,00;14,54;42,12;19,44;28,08;30,24;36,00;33,00;28,00;26,00;12,00;10,00;14,00;17,00;6,00;6,00;2,00;13,00;5,00;3,00;14,00;4,00;1,00;2,00;5,00;0,00;1,00;2,00;2,00;2,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2022-01-30;28,00;92,00;42,00;0,00;24,00;48,46;12,92;31,23;19,38;21,00;32,00;30,00;18,00;9,00;11,00;10,00;6,00;9,00;13,00;6,00;2,00;7,00;3,00;9,00;4,00;2,00;2,00;3,00;2,00;9,00;2,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2022-02-06;37,00;98,67;41,11;0,00;28,78;48,97;29,38;28,29;32,65;45,00;38,00;22,00;25,00;14,00;13,00;17,00;13,00;8,00;7,00;6,00;10,00;8,00;6,00;7,00;6,00;0,00;3,00;2,00;1,00;3,00;2,00;3,00;1,00;5,00;1,00;2,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00
2022-02-13;29,00;91,14;47,64;0,00;22,79;39,74;19,33;29,00;27,93;39,00;30,00;32,00;27,00;16,00;10,00;12,00;17,00;13,00;10,00;6,00;10,00;8,00;6,00;7,00;10,00;2,00;6,00;2,00;4,00;2,00;3,00;0,00;1,00;2,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;48,00;89,74;43,83;2,09;31,30;32,73;36,00;29,45;30,55;45,00;41,00;28,00;29,00;12,00;18,00;9,00;6,00;7,00;8,00;4,00;9,00;12,00;6,00;4,00;7,00;4,00;3,00;4,00;2,00;3,00;6,00;2,00;0,00;0,00;1,00;1,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00
2022-02-27;29,00;64,21;53,86;0,00;24,86;39,74;20,41;16,11;23,63;40,00;39,00;26,00;18,00;10,00;14,00;18,00;21,00;5,00;5,00;8,00;7,00;12,00;4,00;1,00;7,00;1,00;5,00;5,00;4,00;1,00;3,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
