Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-06-28;45,00;106,20;37,80;0,00;18,00;36,00;9,00;10,00;41,00;153,00;22,50;9,00;13,50;16,58;63,95;14,21;2,37;14,00;6,00;7,00;3,00;60,52;13,97;18,62;9,31;1,00;2,00;0,50;5,00;8,00;2,00;0,50;0,00;4,00;0,50;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-07-05;43,00;132,74;41,13;0,00;16,83;43,00;11,00;14,00;34,00;159,10;21,50;12,90;17,20;19,11;78,83;16,72;2,39;18,00;5,00;11,00;5,00;55,29;12,29;16,89;10,75;2,00;2,00;0,50;3,00;7,00;4,00;1,00;1,00;4,00;0,50;2,00;1,00;0,00;0,00;0,00;1,00;0,50;0,00
2020-07-12;51,00;125,68;34,61;0,00;20,04;43,00;11,00;17,00;46,00;165,75;25,50;8,50;17,00;29,14;85,00;17,00;4,86;15,00;2,00;8,00;3,00;60,27;10,82;17,00;9,27;2,00;3,00;1,00;4,00;5,00;4,00;0,50;2,00;2,00;1,00;2,00;0,50;2,00;1,00;0,00;1,00;1,00;0,00
2020-07-19;57,00;128,71;45,97;0,00;20,23;62,00;11,00;19,00;56,00;188,54;30,69;13,15;13,15;26,13;97,38;26,13;2,38;15,00;6,00;12,00;2,00;69,32;12,32;23,11;9,24;3,00;4,00;0,50;1,00;9,00;5,00;2,00;0,50;6,00;1,00;2,00;1,00;1,00;0,50;0,50;1,00;0,00;0,00
2020-07-26;53,00;116,97;45,69;0,00;21,93;57,00;14,00;22,00;56,00;145,75;30,92;13,25;22,08;21,68;77,09;28,91;2,41;14,00;4,00;15,00;2,00;65,47;20,26;20,26;12,47;4,00;4,00;1,00;2,00;5,00;4,00;0,50;1,00;5,00;0,50;3,00;0,50;2,00;0,00;0,00;2,00;0,00;0,00
2020-08-02;53,00;123,04;51,11;0,00;20,82;60,00;10,00;15,00;45,00;172,25;30,92;13,25;22,08;28,91;108,41;19,27;2,41;22,00;4,00;15,00;4,00;60,79;10,91;18,71;15,59;1,00;2,00;1,00;3,00;7,00;5,00;1,00;2,00;4,00;0,50;0,50;0,00;1,00;0,50;0,50;2,00;0,00;0,50
2020-08-09;60,00;129,38;41,25;0,94;18,75;51,00;9,00;15,00;43,00;154,29;25,71;17,14;12,86;24,00;98,40;16,80;2,40;17,00;6,00;14,00;5,00;66,15;12,31;15,38;10,77;0,50;3,00;0,50;2,00;6,00;4,00;1,00;1,00;2,00;1,00;1,00;2,00;1,00;0,50;0,50;2,00;0,00;0,00
2020-08-16;52,00;104,00;35,29;0,00;22,29;43,00;13,00;15,00;38,00;147,33;21,67;13,00;17,33;21,27;108,73;16,55;2,36;10,00;7,00;13,00;3,00;62,71;15,29;16,82;6,12;1,00;4,00;1,00;3,00;4,00;4,00;2,00;0,00;2,00;1,00;2,00;1,00;1,00;0,00;0,50;1,00;0,00;0,00
2020-08-23;47,00;105,28;45,12;0,94;16,92;34,00;9,00;14,00;44,00;136,73;21,36;12,82;12,82;23,50;65,80;9,40;2,35;12,00;26,00;13,00;5,00;57,97;12,53;14,10;10,97;2,00;4,00;0,50;3,00;4,00;5,00;2,00;1,00;5,00;1,00;3,00;0,50;0,50;0,50;0,50;2,00;0,00;0,00
2020-08-30;47,00;103,04;34,35;0,00;19,88;45,00;10,00;13,00;37,00;141,00;25,64;8,55;17,09;18,80;72,85;16,45;2,35;12,00;7,00;7,00;3,00;53,06;12,13;16,68;9,10;1,00;0,50;0,00;3,00;6,00;3,00;0,50;0,50;3,00;0,00;2,00;2,00;1,00;0,00;0,00;1,00;0,50;0,00
2020-09-06;47,00;101,52;45,12;0,00;22,56;45,00;11,00;14,00;38,00;136,73;21,36;12,82;17,09;21,15;58,75;11,75;9,40;17,00;4,00;7,00;3,00;51,70;14,10;15,67;10,97;2,00;3,00;0,00;3,00;9,00;3,00;1,00;2,00;3,00;1,00;1,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00
2020-09-13;44,00;91,83;36,35;0,00;17,22;39,00;9,00;12,00;31,00;123,20;17,60;17,60;17,60;19,56;68,44;12,22;2,44;14,00;4,00;9,00;2,00;44,00;9,43;14,14;6,29;1,00;1,00;1,00;2,00;7,00;4,00;0,50;1,00;2,00;0,50;3,00;3,00;0,50;0,50;0,50;0,00;0,00;0,00
2020-09-20;44,00;93,50;40,33;0,00;16,50;38,00;7,00;13,00;38,00;132,00;22,00;13,20;17,60;17,11;56,22;19,56;2,44;14,00;5,00;5,00;4,00;47,03;13,66;12,14;7,59;2,00;2,00;1,00;2,00;6,00;3,00;1,00;1,00;3,00;1,00;2,00;0,00;1,00;0,50;1,00;0,50;0,00;0,50
2020-09-27;47,00;107,16;48,88;0,00;20,68;44,00;7,00;17,00;43,00;123,91;25,64;12,82;17,09;23,50;54,05;18,80;2,35;16,00;2,00;7,00;4,00;45,43;15,67;18,80;7,83;3,00;2,00;1,00;2,00;6,00;4,00;2,00;2,00;5,00;1,00;0,50;0,00;0,00;0,00;0,50;1,00;0,00;0,00
2020-10-04;48,00;99,69;42,46;0,00;22,15;45,00;11,00;13,00;31,00;122,18;21,82;13,09;13,09;24,00;84,00;16,80;2,40;11,00;4,00;8,00;4,00;55,74;15,48;17,03;12,39;3,00;2,00;1,00;3,00;6,00;3,00;2,00;1,00;6,00;0,50;2,00;1,00;1,00;0,00;0,00;1,00;0,50;0,00
2020-10-11;42,00;107,74;47,48;0,00;23,74;48,00;8,00;20,00;46,00;113,40;21,00;12,60;21,00;21,00;63,00;21,00;2,33;13,00;3,00;8,00;3,00;65,33;15,56;18,67;10,89;3,00;2,00;0,50;4,00;7,00;5,00;1,00;1,00;4,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-10-18;54,00;106,14;37,24;0,00;14,90;45,00;16,00;20,00;34,00;135,00;27,00;13,50;18,00;16,43;63,39;21,13;2,35;15,00;4,00;7,00;3,00;47,83;12,34;16,97;9,26;1,00;2,00;0,50;5,00;8,00;3,00;1,00;1,00;4,00;0,50;4,00;1,00;0,50;0,50;0,50;2,00;0,00;0,00
2020-10-25;53,00;88,96;41,64;0,00;17,04;39,00;11,00;13,00;36,00;114,83;26,50;8,83;17,67;16,86;50,59;14,45;2,41;13,00;4,00;3,00;2,00;57,68;12,47;14,03;7,79;3,00;4,00;0,50;2,00;6,00;2,00;2,00;1,00;5,00;0,00;1,00;2,00;0,50;0,00;1,00;0,50;0,00;0,00
2020-11-01;40,00;87,27;32,73;0,00;12,73;31,00;7,00;14,00;35,00;97,78;17,78;8,89;8,89;16,47;47,06;16,47;2,35;9,00;4,00;5,00;2,00;27,69;10,77;9,23;6,15;1,00;2,00;0,00;5,00;8,00;4,00;2,00;1,00;4,00;0,50;0,50;1,00;0,50;0,50;0,50;0,50;0,00;0,00
2020-11-08;51,00;114,75;45,54;0,00;20,04;47,00;8,00;13,00;44,00;110,50;25,50;12,75;12,75;19,43;55,86;14,57;2,43;9,00;4,00;4,00;5,00;44,82;15,45;17,00;7,73;0,50;2,00;1,00;2,00;6,00;5,00;1,00;1,00;4,00;0,00;0,50;2,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-11-15;50,00;112,96;35,19;0,93;20,37;48,00;9,00;17,00;41,00;104,55;27,27;9,09;22,73;19,05;42,86;21,43;1,19;12,00;2,00;8,00;3,00;51,56;20,31;14,06;7,81;4,00;3,00;0,50;3,00;5,00;3,00;1,00;1,00;7,00;0,50;0,50;2,00;0,00;0,00;0,50;0,00;1,00;0,00
2020-11-22;59,00;105,09;38,72;0,00;23,97;54,00;10,00;17,00;42,00;113,46;22,69;13,62;13,62;12,29;41,79;14,75;2,46;12,00;2,00;5,00;4,00;52,79;15,53;12,42;9,32;1,00;2,00;0,50;2,00;6,00;2,00;1,00;1,00;5,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00
2020-11-29;55,00;110,00;38,50;0,00;18,33;37,00;7,00;15,00;48,00;110,00;22,92;13,75;13,75;16,74;50,22;11,96;4,78;13,00;4,00;8,00;1,00;35,14;10,69;15,28;7,64;2,00;3,00;1,00;3,00;4,00;2,00;2,00;1,00;5,00;1,00;1,00;2,00;0,50;0,50;0,00;1,00;0,00;0,00
2020-12-06;57,00;117,68;45,97;0,00;18,39;45,00;11,00;19,00;48,00;105,23;30,69;13,15;21,92;16,63;33,25;14,25;2,38;7,00;2,00;6,00;3,00;52,38;12,32;12,32;9,24;3,00;3,00;1,00;3,00;6,00;1,00;0,50;0,50;4,00;0,50;1,00;1,00;0,00;0,00;0,50;1,00;0,00;0,00
2020-12-13;50,00;114,81;35,19;0,00;22,22;40,00;11,00;12,00;41,00;113,64;22,73;13,64;13,64;19,05;54,76;14,29;2,38;10,00;5,00;8,00;3,00;53,13;9,38;15,63;9,38;2,00;4,00;0,50;4,00;4,00;1,00;0,00;0,50;4,00;1,00;0,50;1,00;0,00;0,00;0,50;0,00;0,00;0,00
2020-12-20;50,00;133,33;51,85;0,00;18,52;56,00;13,00;15,00;52,00;122,73;31,82;18,18;18,18;21,43;50,00;16,67;2,38;13,00;3,00;7,00;3,00;57,81;14,06;20,31;10,94;2,00;2,00;0,50;1,00;8,00;2,00;0,50;1,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-12-27;64,00;131,66;42,06;0,00;18,29;39,00;11,00;12,00;40,00;141,71;27,43;9,14;18,29;18,96;49,78;11,85;1,19;12,00;4,00;4,00;4,00;65,56;14,05;15,61;10,93;0,50;1,00;1,00;7,00;6,00;2,00;0,50;0,50;2,00;2,00;0,50;1,00;0,00;0,00;0,50;0,50;0,50;0,00
2021-01-03;60,00;131,25;41,25;0,00;18,75;50,00;10,00;19,00;46,00;128,57;25,71;8,57;17,14;19,20;50,40;16,80;2,40;8,00;3,00;5,00;3,00;56,92;15,38;21,54;9,23;2,00;4,00;1,00;4,00;3,00;3,00;1,00;1,00;4,00;1,00;0,50;0,00;0,00;0,00;0,50;1,00;0,00;0,00
2021-01-10;49,00;126,27;49,00;0,94;15,08;38,00;10,00;11,00;34,00;138,09;26,73;13,36;13,36;14,70;56,35;14,70;2,45;9,00;5,00;8,00;1,00;52,16;7,90;12,65;7,90;2,00;3,00;0,50;2,00;3,00;3,00;3,00;0,50;3,00;1,00;1,00;1,00;0,50;0,50;0,00;1,00;0,00;0,00
2021-01-17;45,00;112,50;43,13;0,00;16,88;45,00;8,00;11,00;41,00;148,50;27,00;9,00;13,50;18,95;47,37;16,58;1,18;11,00;3,00;5,00;2,00;58,97;9,31;12,41;10,86;3,00;1,00;0,50;3,00;5,00;2,00;1,00;0,50;4,00;1,00;2,00;0,00;0,50;0,00;0,50;0,50;0,50;0,00
2021-01-24;53,00;129,76;49,34;0,00;23,76;51,00;14,00;16,00;40,00;136,92;22,08;17,67;17,67;21,68;69,86;14,45;2,41;15,00;3,00;9,00;2,00;59,24;10,91;15,59;9,35;1,00;3,00;1,00;1,00;6,00;2,00;2,00;1,00;6,00;0,00;0,50;0,50;1,00;0,50;1,00;0,50;0,50;0,00
2021-01-31;49,00;103,65;39,58;0,00;15,08;49,00;12,00;15,00;45,00;138,09;22,27;13,36;17,82;19,60;58,80;9,80;2,45;7,00;5,00;6,00;2,00;74,29;9,48;11,06;7,90;1,00;2,00;0,50;3,00;9,00;3,00;0,00;0,50;3,00;0,00;2,00;3,00;0,00;0,50;0,50;0,00;0,00;0,00
2021-02-07;59,00;105,09;47,94;0,00;22,13;47,00;11,00;14,00;40,00;149,77;22,69;9,08;13,62;14,75;61,46;17,21;2,46;15,00;6,00;5,00;4,00;59,00;10,87;17,08;7,76;3,00;3,00;1,00;1,00;6,00;3,00;1,00;0,50;5,00;0,00;2,00;1,00;0,00;0,00;0,00;0,50;0,50;0,00
2021-02-14;58,00;119,74;52,39;0,00;20,58;48,00;18,00;16,00;50,00;138,31;26,77;13,38;22,31;24,17;65,25;12,08;2,42;20,00;7,00;8,00;1,00;90,92;10,97;17,24;9,41;0,50;3,00;1,00;4,00;6,00;3,00;2,00;0,50;4,00;1,00;1,00;2,00;0,00;0,00;0,50;0,00;0,00;0,00
2021-02-21;56,00;117,60;33,60;0,00;14,93;47,00;12,00;14,00;42,00;155,08;25,85;8,62;8,62;14,61;56,00;17,04;2,43;11,00;2,00;12,00;1,00;77,78;7,78;15,56;9,33;3,00;1,00;0,50;4,00;6,00;3,00;0,00;1,00;5,00;0,00;2,00;0,00;1,00;0,50;0,50;1,00;0,50;0,00
2021-02-28;48,00;121,85;35,08;0,00;16,62;50,00;10,00;13,00;51,00;144,00;17,45;13,09;13,09;21,60;64,80;14,40;2,40;11,00;5,00;4,00;3,00;72,77;9,29;13,94;7,74;2,00;1,00;0,00;3,00;7,00;3,00;1,00;0,50;5,00;0,00;3,00;2,00;0,00;0,00;0,50;0,50;0,00;0,00
2021-03-07;71,00;112,11;44,84;0,93;18,68;59,00;11,00;18,00;41,00;155,31;31,06;13,31;17,75;22,03;85,69;19,59;2,45;14,00;3,00;6,00;6,00;64,69;14,20;20,51;9,47;5,00;3,00;0,50;1,00;8,00;2,00;1,00;0,00;2,00;0,00;1,00;1,00;1,00;1,00;0,50;1,00;0,50;0,00
2021-03-14;61,00;122,00;48,06;0,00;18,48;52,00;7,00;19,00;45,00;156,86;26,14;13,07;21,79;16,42;77,42;16,42;1,17;12,00;3,00;8,00;5,00;59,44;15,64;18,77;10,95;3,00;2,00;0,50;3,00;8,00;4,00;1,00;0,00;4,00;0,50;0,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00
2021-03-21;52,00;139,29;52,00;0,00;27,86;55,00;18,00;19,00;49,00;151,67;26,00;13,00;17,33;26,00;80,36;23,64;2,36;13,00;8,00;16,00;3,00;67,29;18,35;18,35;10,71;3,00;2,00;1,00;4,00;9,00;3,00;1,00;3,00;9,00;1,00;1,00;1,00;0,50;1,00;1,00;2,00;0,50;0,00
2021-03-28;57,00;130,55;47,81;0,00;23,90;45,00;18,00;22,00;60,00;184,15;39,46;17,54;17,54;30,88;71,25;21,38;7,13;12,00;5,00;8,00;3,00;69,32;21,57;20,03;12,32;2,00;3,00;0,50;3,00;7,00;3,00;1,00;1,00;4,00;0,00;2,00;1,00;1,00;0,50;0,00;2,00;0,50;0,00
2021-04-04;71,00;147,61;54,18;0,00;24,29;66,00;17,00;25,00;78,00;177,50;31,06;22,19;26,63;26,93;78,34;26,93;4,90;16,00;6,00;8,00;4,00;71,00;21,61;23,15;12,35;5,00;3,00;1,00;6,00;6,00;5,00;1,00;2,00;9,00;0,50;3,00;2,00;1,00;0,50;0,00;1,00;0,00;0,50
2021-04-11;68,00;154,38;42,27;0,00;29,41;67,00;19,00;25,00;63,00;176,80;27,20;18,13;22,67;29,14;87,43;24,29;4,86;10,00;7,00;10,00;3,00;58,73;13,91;23,18;10,82;3,00;4,00;0,50;5,00;7,00;2,00;1,00;2,00;5,00;0,50;2,00;2,00;1,00;0,00;1,00;2,00;0,00;0,00
2021-04-18;71,00;147,61;50,45;0,93;33,63;56,00;24,00;26,00;57,00;208,56;26,63;22,19;22,19;35,50;87,57;28,40;7,10;16,00;7,00;11,00;4,00;87,98;21,61;27,78;10,80;2,00;4,00;1,00;6,00;9,00;4,00;3,00;2,00;4,00;1,00;1,00;1,00;0,50;0,50;0,50;2,00;0,50;0,00
2021-04-25;62,00;134,94;58,35;0,00;21,88;49,00;16,00;19,00;46,00;190,43;26,57;13,29;13,29;21,46;100,15;21,46;7,15;16,00;8,00;7,00;4,00;65,10;12,40;24,80;9,30;3,00;2,00;1,00;7,00;4,00;2,00;0,50;1,00;7,00;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,00;0,00
2021-05-02;68,00;139,68;51,46;0,00;29,41;51,00;17,00;21,00;48,00;208,53;31,73;18,13;18,13;29,14;133,57;21,86;2,43;12,00;11,00;11,00;4,00;83,45;26,27;30,91;12,36;2,00;3,00;1,00;4,00;9,00;5,00;1,00;1,00;7,00;1,00;0,50;3,00;1,00;0,50;1,00;0,50;0,00;0,50
2021-05-09;66,00;152,74;43,37;0,00;26,40;61,00;26,00;13,00;48,00;215,60;39,60;22,00;26,40;29,33;105,11;34,22;7,33;25,00;6,00;7,00;8,00;70,71;25,14;31,43;14,14;3,00;1,00;1,00;4,00;11,00;9,00;2,00;1,00;4,00;0,00;2,00;3,00;2,00;0,00;1,00;3,00;0,00;0,00
2021-05-16;81,00;173,05;47,86;0,00;23,93;63,00;12,00;20,00;57,00;238,50;27,00;18,00;18,00;23,82;107,21;19,06;7,15;18,00;6,00;9,00;9,00;81,00;17,13;24,92;17,13;1,00;2,00;1,00;3,00;8,00;3,00;4,00;4,00;4,00;1,00;2,00;3,00;1,00;0,00;1,00;1,00;0,00;0,50
2021-05-23;80,00;143,26;39,07;0,00;22,33;54,00;14,00;15,00;53,00;244,44;35,56;17,78;26,67;31,52;113,94;19,39;9,70;19,00;7,00;11,00;8,00;89,41;20,39;29,80;18,82;3,00;2,00;1,00;5,00;8,00;4,00;3,00;3,00;5,00;0,50;2,00;1,00;1,00;0,00;1,00;1,00;1,00;0,50
2021-05-30;68,00;130,49;38,59;0,92;16,54;52,00;17,00;17,00;56,00;276,53;27,20;13,60;27,20;26,71;128,71;21,86;4,86;12,00;9,00;8,00;8,00;91,18;15,45;32,45;15,45;2,00;3,00;2,00;2,00;8,00;2,00;1,00;2,00;7,00;0,50;0,00;2,00;0,00;0,50;0,00;0,50;0,00;0,00
2021-06-06;77,00;133,83;45,83;0,00;22,00;70,00;7,00;13,00;58,00;294,41;31,71;13,59;18,12;26,47;163,63;24,06;7,22;14,00;6,00;12,00;6,00;86,24;15,40;40,04;10,78;3,00;3,00;1,00;5,00;7,00;6,00;2,00;3,00;8,00;1,00;1,00;2,00;1,00;0,00;0,50;0,00;0,50;0,00
2021-06-13;79,00;150,65;38,58;0,92;16,53;63,00;11,00;14,00;48,00;289,67;30,72;17,56;21,94;28,73;158,00;21,55;11,97;17,00;7,00;7,00;7,00;92,94;21,69;34,08;17,04;1,00;5,00;2,00;5,00;13,00;5,00;1,00;3,00;5,00;0,00;1,00;2,00;2,00;0,50;1,00;3,00;1,00;0,50
2021-06-20;77,00;139,33;42,17;0,00;18,33;53,00;9,00;14,00;40,00;335,18;31,71;18,12;18,12;31,28;156,41;24,06;7,22;20,00;9,00;7,00;5,00;106,26;16,94;32,34;15,40;0,50;2,00;0,50;3,00;10,00;4,00;2,00;2,00;3,00;1,00;0,50;2,00;1,00;0,50;0,00;1,00;0,00;0,50
2021-06-27;76,00;144,59;37,07;0,00;18,54;58,00;11,00;17,00;57,00;299,53;31,29;17,88;22,35;28,50;180,50;21,38;7,13;15,00;13,00;7,00;5,00;111,67;17,06;31,02;13,96;2,00;3,00;1,00;6,00;11,00;5,00;3,00;1,00;5,00;0,00;3,00;0,50;1,00;0,50;0,00;1,00;1,00;0,00
2021-07-04;72,00;155,08;40,62;0,00;24,00;57,00;10,00;16,00;55,00;306,00;27,00;18,00;22,50;31,20;192,00;24,00;9,60;15,00;11,00;10,00;7,00;122,09;15,65;36,00;10,96;2,00;3,00;0,00;6,00;17,00;6,00;2,00;0,50;3,00;0,50;1,00;1,00;1,00;0,50;0,00;2,00;0,50;0,00
2021-07-11;78,00;161,57;40,86;0,00;20,43;72,00;11,00;11,00;44,00;364,00;30,33;13,00;17,33;34,13;236,44;29,25;9,75;15,00;9,00;15,00;7,00;123,24;28,08;39,00;15,60;4,00;2,00;2,00;2,00;15,00;5,00;2,00;1,00;5,00;2,00;1,00;1,00;0,50;0,50;3,00;1,00;1,00;0,50
2021-07-18;83,00;121,73;42,42;0,00;20,29;66,00;13,00;9,00;49,00;310,16;26,21;8,74;13,11;31,74;227,03;19,53;9,76;16,00;9,00;9,00;6,00;106,49;18,79;32,89;12,53;4,00;3,00;1,00;4,00;12,00;3,00;3,00;3,00;5,00;1,00;1,00;2,00;0,50;0,50;0,00;1,00;0,50;0,00
2021-07-25;56,00;123,20;35,47;0,00;20,53;59,00;9,00;9,00;43,00;271,38;25,85;12,92;17,23;36,52;185,04;19,48;4,87;16,00;6,00;12,00;5,00;122,89;14,00;26,44;17,11;0,50;4,00;0,50;3,00;13,00;2,00;1,00;2,00;2,00;0,50;1,00;3,00;0,50;1,00;0,00;1,00;0,50;0,00
2021-08-01;62,00;134,94;29,18;0,00;18,24;56,00;11,00;16,00;41,00;265,71;26,57;13,29;22,14;31,00;155,00;19,08;9,54;12,00;6,00;12,00;7,00;111,60;21,70;27,90;17,05;1,00;0,50;1,00;5,00;9,00;4,00;1,00;3,00;2,00;1,00;0,50;3,00;1,00;0,50;0,50;1,00;0,50;0,00
2021-08-08;71,00;138,26;35,50;0,00;20,55;52,00;14,00;17,00;52,00;235,19;35,50;17,75;17,75;23,67;144,37;28,40;7,10;20,00;8,00;9,00;7,00;117,30;20,07;24,70;10,80;3,00;1,00;1,00;6,00;10,00;3,00;3,00;1,00;4,00;0,50;5,00;2,00;0,50;0,00;0,00;2,00;0,00;0,00
2021-08-15;66,00;152,17;42,17;0,00;25,67;61,00;20,00;17,00;47,00;228,80;30,80;13,20;17,60;21,21;162,64;21,21;9,43;15,00;8,00;6,00;7,00;102,84;18,42;27,63;13,81;3,00;4,00;2,00;6,00;12,00;5,00;1,00;0,50;1,00;2,00;2,00;3,00;1,00;0,50;0,00;0,00;0,00;0,00
2021-08-22;66,00;141,43;28,29;0,00;24,51;49,00;11,00;14,00;43,00;237,60;22,00;22,00;22,00;24,44;141,78;24,44;7,33;14,00;7,00;9,00;5,00;105,29;11,00;26,71;12,57;3,00;2,00;0,00;1,00;9,00;3,00;3,00;0,50;1,00;1,00;1,00;3,00;0,50;0,50;0,50;1,00;0,50;0,00
2021-08-29;65,00;144,86;37,14;0,00;20,43;57,00;16,00;13,00;46,00;225,33;21,67;17,33;17,33;31,30;127,59;19,26;4,81;14,00;6,00;8,00;6,00;91,31;21,67;26,31;17,02;2,00;2,00;0,50;3,00;12,00;4,00;4,00;2,00;2,00;0,50;1,00;3,00;2,00;0,00;0,50;0,50;0,00;0,00
2021-09-05;71,00;151,34;42,97;0,00;22,42;49,00;14,00;9,00;40,00;257,38;26,63;17,75;17,75;28,40;125,43;21,30;9,47;15,00;9,00;9,00;9,00;78,72;13,89;26,24;10,80;1,00;1,00;2,00;3,00;7,00;4,00;3,00;1,00;4,00;0,00;0,50;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;70,00;141,84;29,47;0,00;22,11;61,00;15,00;14,00;46,00;236,25;26,25;17,50;17,50;26,55;137,59;21,72;4,83;14,00;10,00;9,00;12,00;82,44;15,56;21,78;10,89;1,00;4,00;3,00;5,00;6,00;5,00;5,00;1,00;6,00;1,00;2,00;1,00;0,50;1,00;0,00;1,00;1,00;0,00
2021-09-19;62,00;145,88;32,82;0,91;16,41;57,00;10,00;12,00;52,00;212,57;22,14;17,71;17,71;23,85;107,31;21,46;9,54;17,00;13,00;10,00;3,00;86,80;15,50;20,15;15,50;2,00;2,00;3,00;6,00;7,00;4,00;3,00;2,00;4,00;1,00;3,00;2,00;1,00;0,00;1,00;1,00;1,00;0,00
2021-09-26;72,00;149,54;40,62;0,00;18,46;52,00;24,00;22,00;48,00;229,50;31,50;22,50;18,00;21,60;93,60;14,40;7,20;16,00;11,00;12,00;10,00;78,13;22,98;27,57;15,32;1,00;3,00;0,50;5,00;9,00;5,00;4,00;2,00;6,00;1,00;2,00;4,00;0,50;0,00;1,00;1,00;0,50;0,00
2021-10-03;73,00;142,26;46,79;0,00;16,85;58,00;11,00;14,00;42,00;223,56;31,94;18,25;18,25;17,03;97,33;26,77;4,87;15,00;9,00;8,00;8,00;91,64;20,19;20,19;12,43;1,00;1,00;1,00;8,00;8,00;4,00;4,00;1,00;6,00;2,00;1,00;4,00;1,00;0,50;0,00;1,00;0,00;0,00
2021-10-10;77,00;146,67;44,00;0,92;18,33;60,00;16,00;18,00;43,00;212,88;27,18;13,59;22,65;21,66;79,41;31,28;7,22;19,00;10,00;9,00;11,00;87,78;21,56;16,94;12,32;2,00;4,00;0,00;4,00;8,00;6,00;3,00;5,00;3,00;1,00;0,50;4,00;0,00;0,00;1,00;2,00;1,00;0,50
2021-10-17;76,00;170,54;40,78;0,93;24,10;51,00;15,00;21,00;49,00;219,06;22,35;13,41;22,35;21,38;78,38;28,50;9,50;19,00;7,00;10,00;12,00;74,45;23,27;23,27;15,51;4,00;1,00;2,00;4,00;8,00;7,00;4,00;3,00;4,00;1,00;2,00;3,00;0,00;1,00;0,50;1,00;0,00;0,00
2021-10-24;70,00;165,79;53,42;0,00;20,26;51,00;17,00;18,00;47,00;175,00;26,25;13,13;21,88;19,31;72,41;24,14;7,24;16,00;9,00;13,00;13,00;80,89;21,78;20,22;17,11;3,00;3,00;0,50;5,00;10,00;6,00;3,00;2,00;5,00;1,00;1,00;7,00;1,00;1,00;0,50;1,00;0,50;0,00
2021-10-31;70,00;117,89;36,84;0,00;18,42;54,00;11,00;14,00;41,00;161,88;21,88;13,13;13,13;21,72;65,17;19,31;4,83;14,00;6,00;6,00;9,00;76,22;18,67;18,67;10,89;2,00;2,00;1,00;5,00;6,00;4,00;1,00;1,00;4,00;1,00;1,00;4,00;0,50;0,00;0,50;0,50;1,00;0,00
2021-11-07;60,00;106,88;39,38;0,94;18,75;47,00;12,00;13,00;34,00;158,57;21,43;12,86;17,14;21,60;74,40;14,40;4,80;13,00;6,00;7,00;8,00;89,23;18,46;20,00;7,69;0,00;0,00;3,00;7,00;4,00;5,00;2,00;4,00;4,00;0,50;2,00;3,00;0,50;0,00;0,00;3,00;0,00;0,00
2021-11-14;60,00;116,25;35,63;0,00;16,88;43,00;9,00;13,00;33,00;166,15;27,69;18,46;18,46;16,80;67,20;16,80;4,80;10,00;6,00;4,00;5,00;77,37;12,63;15,79;11,05;2,00;2,00;1,00;4,00;6,00;3,00;4,00;0,50;4,00;2,00;0,50;3,00;0,00;0,50;1,00;0,50;0,50;0,00
2021-11-21;48,00;112,62;38,77;0,00;16,62;53,00;15,00;12,00;40,00;157,09;26,18;13,09;17,45;16,80;60,00;19,20;4,80;11,00;3,00;7,00;3,00;66,58;10,84;21,68;6,19;1,00;1,00;1,00;2,00;6,00;4,00;2,00;0,50;7,00;0,00;1,00;3,00;0,00;1,00;0,50;3,00;1,00;0,00
2021-11-28;48,00;123,69;25,85;0,00;11,08;43,00;9,00;11,00;33,00;148,36;21,82;13,09;13,09;14,40;43,20;16,80;4,80;13,00;3,00;7,00;4,00;51,10;13,94;18,58;9,29;2,00;2,00;1,00;2,00;5,00;2,00;2,00;1,00;4,00;1,00;0,50;0,50;0,00;0,50;0,50;1,00;2,00;0,00
