Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;44,00;169,71;81,71;50,29;176,00;14,67;29,33;733,33;29,33;11,00;55,00;330,00;77,00;366,67;14,67;33,00;143,00;40,86;44,00;40,86;34,57;13,00;13,00;81,00;7,00;7,00;0,00;11,00;4,00;7,00;14,00;47,00;0,00;23,83;23,83;0,00;183,33;3,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;58,00;103,11;51,56;64,44;199,78;43,50;29,00;514,75;29,00;29,00;29,00;266,80;69,60;305,47;3,87;19,33;127,60;34,49;47,03;34,49;23,51;14,25;10,18;79,37;7,12;3,00;18,00;7,00;7,00;14,00;3,00;34,00;0,00;34,44;16,31;3,63;119,63;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;62,00;103,33;75,78;41,33;124,00;15,50;23,25;403,00;31,00;28,18;28,18;129,64;39,45;207,88;3,65;14,59;91,18;27,03;49,28;19,08;23,85;6,00;39,00;52,00;0,00;3,00;7,00;20,00;10,00;0,00;3,00;46,00;7,00;12,40;19,49;0,00;74,40;7,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;29,00;87,00;43,50;65,25;72,50;36,25;29,00;355,25;43,50;40,60;23,20;162,40;63,80;210,25;10,88;29,00;58,00;37,06;29,00;9,67;16,11;16,00;10,00;58,00;26,00;3,00;7,00;13,00;13,00;6,00;3,00;29,00;3,00;7,25;23,56;0,00;61,63;10,00;6,00;3,00;0,00;0,00;0,00;0,00
2019-02-03;27,00;74,25;60,75;54,00;101,25;13,50;20,25;297,00;20,25;16,20;21,60;183,60;37,80;192,86;7,71;30,86;77,14;14,29;30,18;30,18;6,35;7,00;10,00;60,00;0,00;3,00;3,00;3,00;17,00;7,00;7,00;24,00;0,00;30,60;19,80;3,60;46,80;10,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;37,00;92,50;30,83;43,17;117,17;7,40;14,80;370,00;22,20;10,57;31,71;126,86;52,86;277,50;0,00;22,20;85,10;32,38;29,29;20,04;13,88;13,00;17,00;64,00;0,00;3,00;7,00;11,00;11,00;7,00;3,00;24,00;0,00;26,43;15,86;0,00;82,81;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;41,00;116,17;61,50;54,67;109,33;41,00;32,80;451,00;32,80;11,71;17,57;134,71;41,00;234,82;7,45;41,00;63,36;17,35;44,15;26,81;11,04;17,00;3,00;86,00;3,00;0,00;7,00;7,00;11,00;7,00;0,00;34,00;0,00;23,17;14,26;0,00;71,30;10,00;7,00;0,00;3,00;0,00;0,00;0,00
2019-02-24;41,00;95,67;88,83;68,33;102,50;32,80;49,20;459,20;32,80;29,29;17,57;134,71;41,00;193,82;3,73;22,36;74,55;9,46;29,96;37,85;6,31;13,33;7,18;58,43;7,18;0,00;3,00;4,00;11,00;10,00;14,00;24,00;0,00;19,61;19,61;0,00;57,04;3,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;34,00;115,60;74,80;61,20;88,40;34,00;42,50;391,00;34,00;11,33;11,33;141,67;39,67;207,78;11,33;7,56;49,11;14,57;27,52;14,57;14,57;10,30;7,21;76,24;7,21;0,00;0,00;11,00;14,00;0,00;0,00;20,00;0,00;12,53;12,53;10,74;64,42;3,00;3,00;10,00;0,00;0,00;0,00;0,00
2019-03-10;20,00;66,67;106,67;40,00;106,67;26,67;13,33;273,33;20,00;25,00;25,00;165,00;55,00;192,00;0,00;8,00;88,00;23,08;23,08;15,38;9,23;3,00;13,00;49,00;0,00;0,00;10,00;3,00;10,00;3,00;7,00;3,00;0,00;0,00;12,73;0,00;47,27;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-03-17;30,00;105,00;97,50;37,50;75,00;22,50;15,00;247,50;30,00;12,00;12,00;132,00;24,00;105,00;3,75;26,25;60,00;3,16;23,68;15,79;0,00;3,00;3,00;30,00;3,00;0,00;3,00;0,00;0,00;10,00;3,00;20,00;0,00;7,06;12,35;0,00;15,88;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;44,00;56,57;75,43;18,86;75,43;3,67;7,33;124,67;14,67;5,50;0,00;110,00;27,50;77,00;3,67;14,67;51,33;6,29;3,14;14,14;6,29;0,00;3,00;34,00;0,00;0,00;4,00;0,00;4,00;3,00;7,00;14,00;0,00;10,56;3,52;0,00;14,08;3,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;31,00;49,60;80,60;31,00;49,60;15,50;7,75;93,00;7,75;12,40;6,20;74,40;24,80;31,00;3,88;15,50;23,25;6,20;6,20;43,40;0,00;3,00;7,00;31,00;0,00;7,00;0,00;4,00;4,00;3,00;0,00;7,00;0,00;18,24;10,94;3,65;10,94;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;10,00;40,00;100,00;20,00;40,00;20,00;10,00;80,00;10,00;0,00;5,00;25,00;25,00;46,67;6,67;10,00;40,00;3,33;10,00;45,00;3,33;0,00;0,00;26,00;0,00;0,00;7,00;0,00;0,00;0,00;3,00;13,00;0,00;3,33;0,00;3,33;3,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;25,00;37,50;50,00;12,50;25,00;16,67;0,00;33,33;0,00;0,00;6,25;50,00;6,25;42,86;0,00;7,14;28,57;6,25;3,13;6,25;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;7,14;0,00;0,00;14,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;25,00;81,25;37,50;12,50;37,50;16,67;8,33;58,33;8,33;0,00;6,25;43,75;12,50;28,57;0,00;10,71;28,57;0,00;3,13;0,00;10,94;0,00;0,00;14,00;0,00;0,00;7,00;0,00;4,00;7,00;0,00;14,00;0,00;7,14;14,29;0,00;10,71;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2019-04-28;7,00;63,00;63,00;3,50;42,00;14,00;3,50;77,00;3,50;0,00;7,00;21,00;21,00;42,00;3,50;7,00;24,50;0,00;0,00;17,50;7,00;3,00;0,00;20,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;7,00;0,00;10,50;7,00;0,00;26,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;33,00;13,20;79,20;3,30;13,20;4,13;8,25;57,75;8,25;0,00;0,00;33,00;16,50;22,00;0,00;3,67;25,67;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;7,00;0,00;9,17;9,17;0,00;16,50;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-05-12;27,00;20,25;60,75;6,75;13,50;0,00;3,38;33,75;0,00;0,00;0,00;21,60;21,60;23,14;0,00;7,71;23,14;3,18;3,18;9,53;0,00;0,00;0,00;13,00;0,00;3,00;7,00;0,00;3,00;0,00;3,00;7,00;0,00;3,60;12,60;3,60;7,20;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-05-19;36,00;14,40;86,40;0,00;36,00;0,00;0,00;64,80;3,60;6,00;0,00;36,00;24,00;10,80;0,00;10,80;18,00;3,13;3,13;12,52;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;9,00;0,00;3,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;33,00;3,30;145,20;6,60;19,80;4,13;8,25;74,25;0,00;0,00;5,50;11,00;27,50;29,33;3,67;14,67;22,00;0,00;0,00;17,29;3,14;7,00;3,00;20,00;3,00;3,00;0,00;3,00;0,00;0,00;3,00;10,00;3,00;7,33;3,67;0,00;11,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00
2019-06-02;41,00;6,83;403,17;13,67;6,83;4,10;4,10;41,00;0,00;5,86;0,00;17,57;17,57;37,27;0,00;11,18;37,27;12,62;3,15;15,77;3,15;0,00;0,00;19,48;0,00;0,00;3,00;0,00;0,00;3,00;0,00;6,00;0,00;8,91;0,00;0,00;16,04;0,00;6,00;0,00;0,00;3,00;0,00;0,00
2019-06-09;35,00;21,00;91,00;3,50;14,00;0,00;7,00;42,00;3,50;5,83;5,83;35,00;29,17;42,78;3,89;11,67;35,00;12,73;9,55;19,09;0,00;3,00;0,00;19,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;21,00;8,75;0,00;8,75;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-06-16;55,00;13,75;55,00;6,88;13,75;0,00;7,86;62,86;7,86;5,50;5,50;27,50;27,50;25,67;0,00;3,67;40,33;6,29;0,00;0,00;3,14;6,00;0,00;42,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;3,55;8,87;0,00;31,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;47,00;13,43;60,43;6,71;40,29;0,00;0,00;62,67;3,92;0,00;0,00;29,38;41,13;15,67;0,00;3,92;31,33;3,24;0,00;3,24;6,48;0,00;0,00;13,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;10,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;30,00;7,50;37,50;22,50;37,50;3,75;3,75;75,00;7,50;6,00;6,00;24,00;48,00;56,25;7,50;22,50;48,75;3,16;6,32;9,47;6,32;0,00;3,00;43,00;3,00;0,00;7,00;3,00;3,00;0,00;0,00;3,00;3,00;7,06;7,06;0,00;38,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;36,00;28,80;43,20;14,40;43,20;21,60;14,40;86,40;3,60;6,00;12,00;30,00;36,00;57,60;7,20;18,00;46,80;3,13;3,13;12,52;3,13;0,00;0,00;49,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;13,00;0,00;7,20;7,20;0,00;23,40;3,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-07-14;35,00;35,00;63,00;7,00;28,00;7,00;7,00;70,00;0,00;5,83;0,00;46,67;64,17;73,89;3,89;11,67;46,67;0,00;14,32;11,14;23,86;3,09;0,00;35,00;7,21;0,00;7,00;4,00;4,00;0,00;0,00;28,00;3,00;18,42;7,37;0,00;57,11;3,00;3,00;7,00;0,00;0,00;0,00;0,00
2019-07-21;67,00;80,40;67,00;13,40;40,20;81,89;14,89;119,11;14,89;5,58;0,00;50,25;27,92;104,22;3,72;18,61;59,56;3,12;7,79;29,60;7,79;0,00;4,00;60,00;4,00;4,00;0,00;16,00;0,00;22,00;0,00;15,00;4,00;7,05;14,11;3,53;29,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;59,00;6,56;39,33;13,11;45,89;7,38;14,75;110,63;3,69;5,90;5,90;47,20;41,30;106,94;7,38;11,06;66,38;0,00;7,97;14,35;0,00;0,00;0,00;33,57;0,00;0,00;0,00;4,00;8,00;7,00;18,00;15,00;0,00;7,15;7,15;0,00;39,33;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2019-08-04;75,00;40,91;27,27;20,45;27,27;7,50;15,00;150,00;7,50;5,77;23,08;63,46;51,92;86,25;7,50;18,75;82,50;3,19;3,19;33,51;11,17;0,00;0,00;41,55;4,05;0,00;0,00;0,00;0,00;4,00;0,00;19,00;0,00;14,29;10,71;0,00;58,93;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;31,00;49,60;24,80;12,40;37,20;3,88;7,75;162,75;7,75;12,40;12,40;43,40;62,00;62,00;7,75;7,75;50,38;10,85;26,35;17,05;26,35;3,00;0,00;75,00;7,00;0,00;7,00;4,00;4,00;0,00;0,00;7,00;0,00;20,06;10,94;3,65;10,94;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;53,00;13,25;39,75;26,50;46,38;3,79;15,14;159,00;7,57;23,56;23,56;64,78;23,56;64,36;0,00;18,93;49,21;14,03;17,15;20,26;10,91;0,00;0,00;46,00;7,00;0,00;4,00;0,00;7,00;0,00;0,00;11,00;0,00;7,31;18,28;0,00;40,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;31,00;31,00;43,40;6,20;31,00;7,75;7,75;100,75;15,50;12,40;6,20;55,80;31,00;46,50;0,00;19,38;31,00;14,68;3,26;9,79;0,00;7,00;3,00;10,00;0,00;0,00;0,00;4,00;4,00;3,00;0,00;3,00;3,00;3,65;14,59;0,00;34,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;32,00;25,60;25,60;3,20;32,00;24,00;8,00;128,00;16,00;5,33;10,67;48,00;32,00;53,33;0,00;7,11;32,00;12,80;6,40;25,60;3,20;6,00;3,00;51,00;3,00;3,00;3,00;10,00;0,00;0,00;0,00;6,00;0,00;16,00;12,44;0,00;19,56;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-09-08;36,00;28,80;28,80;14,40;36,00;3,60;14,40;172,80;14,40;6,00;12,00;42,00;24,00;82,80;10,80;7,20;36,00;6,26;15,65;9,39;12,52;3,00;3,00;29,00;0,00;0,00;0,00;0,00;10,00;0,00;3,00;7,00;0,00;3,60;12,60;0,00;32,40;10,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-09-15;13,00;39,00;19,50;0,00;45,50;6,50;19,50;130,00;13,00;6,50;6,50;78,00;19,50;104,00;0,00;17,33;47,67;6,50;13,00;16,25;3,25;6,00;0,00;48,00;3,00;0,00;0,00;7,00;3,00;6,00;3,00;19,00;0,00;16,71;7,43;0,00;37,14;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;22,00;51,33;44,00;14,67;66,00;3,67;7,33;168,67;22,00;22,00;5,50;71,50;33,00;102,67;0,00;11,00;44,00;3,14;15,71;6,29;15,71;3,00;0,00;54,00;3,00;3,00;0,00;3,00;7,00;3,00;0,00;13,00;0,00;12,83;0,00;0,00;22,00;0,00;6,00;0,00;3,00;0,00;0,00;0,00
2019-09-29;19,00;31,67;38,00;12,67;50,67;6,33;6,33;120,33;12,67;19,00;12,67;63,33;38,00;76,00;0,00;11,40;49,40;19,00;15,83;12,67;12,67;3,00;0,00;38,00;6,00;0,00;10,00;3,00;3,00;6,00;0,00;9,00;0,00;6,91;24,18;0,00;31,09;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-10-06;19,00;38,00;44,33;12,67;50,67;28,50;19,00;209,00;4,75;19,00;12,67;82,33;38,00;98,80;3,80;11,40;49,40;3,17;6,33;12,67;3,17;6,00;3,00;28,00;3,00;6,00;3,00;0,00;3,00;6,00;0,00;13,00;0,00;8,64;12,09;0,00;19,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;25,00;50,00;31,25;18,75;56,25;16,67;8,33;175,00;33,33;18,75;25,00;100,00;37,50;110,71;0,00;7,14;35,71;15,63;12,50;6,25;6,25;13,00;0,00;25,00;13,00;0,00;3,00;3,00;20,00;3,00;0,00;13,00;0,00;16,07;16,07;0,00;41,07;3,00;3,00;0,00;0,00;0,00;0,00;3,00
2019-10-20;25,00;31,25;31,25;18,75;43,75;25,00;8,33;141,67;25,00;6,25;12,50;81,25;37,50;89,29;0,00;14,29;28,57;6,25;6,25;15,63;3,13;3,00;3,00;28,00;6,00;0,00;0,00;10,00;13,00;3,00;0,00;35,00;0,00;19,64;19,64;0,00;41,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;16,00;88,00;40,00;8,00;48,00;48,00;24,00;160,00;8,00;10,67;16,00;74,67;26,67;108,00;8,00;20,00;48,00;19,20;9,60;16,00;16,00;0,00;9,00;19,00;6,00;0,00;10,00;10,00;13,00;0,00;0,00;19,00;0,00;12,44;12,44;0,00;33,78;6,00;3,00;3,00;3,00;0,00;0,00;0,00
2019-11-03;19,00;57,00;31,67;12,67;44,33;28,50;38,00;294,50;19,00;12,67;25,33;95,00;38,00;133,00;3,80;26,60;53,20;22,17;6,33;22,17;19,00;3,00;3,00;41,00;3,00;0,00;0,00;7,00;3,00;3,00;6,00;22,00;0,00;3,80;9,50;3,80;43,70;3,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-11-10;19,00;57,00;25,33;12,67;76,00;28,50;38,00;275,50;19,00;12,67;25,33;101,33;50,67;144,40;3,80;11,40;49,40;15,83;15,83;19,00;3,17;0,00;0,00;50,00;0,00;6,00;0,00;3,00;7,00;3,00;9,00;19,00;3,00;5,70;19,00;3,80;43,70;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;13,00;71,50;58,50;32,50;91,00;19,50;32,50;182,00;13,00;13,00;32,50;104,00;26,00;164,67;0,00;17,33;60,67;3,25;26,00;16,25;16,25;3,00;3,00;41,00;3,00;3,00;0,00;3,00;7,00;0,00;0,00;25,00;0,00;9,29;20,43;0,00;46,43;3,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-11-24;24,00;66,00;36,00;36,00;66,00;32,00;24,00;232,00;16,00;12,00;42,00;96,00;66,00;120,00;4,00;12,00;48,00;9,60;24,00;9,60;12,80;3,00;0,00;30,00;3,00;3,00;6,00;6,00;10,00;3,00;0,00;18,00;0,00;13,71;5,14;0,00;58,29;6,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;41,00;75,17;75,17;27,33;75,17;24,60;24,60;221,40;24,60;11,71;17,57;105,43;35,14;85,73;14,91;7,45;44,73;15,77;41,00;6,31;12,62;6,00;0,00;35,00;3,00;0,00;7,00;10,00;3,00;3,00;0,00;13,00;0,00;24,96;8,91;3,57;48,13;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;29,00;72,50;58,00;36,25;79,75;21,75;29,00;239,25;21,75;40,60;52,20;98,60;52,20;116,00;7,25;25,38;47,13;12,89;22,56;16,11;16,11;13,00;3,00;45,00;10,00;0,00;3,00;7,00;13,00;3,00;3,00;26,00;0,00;12,69;9,06;0,00;87,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-12-15;31,00;55,80;62,00;49,60;55,80;31,00;15,50;248,00;46,50;10,33;20,67;98,17;31,00;178,25;0,00;34,88;89,13;12,40;21,70;18,60;15,50;16,00;3,00;47,00;9,00;3,00;6,00;7,00;3,00;13,00;6,00;28,00;3,00;12,76;5,47;0,00;93,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;45,00;96,43;64,29;38,57;122,14;37,50;22,50;292,50;37,50;28,13;33,75;185,63;50,63;251,25;11,25;37,50;90,00;20,89;27,32;122,14;28,93;10,23;3,07;63,41;14,32;4,00;11,00;7,00;21,00;7,00;3,00;41,00;0,00;23,40;19,80;0,00;75,60;10,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;29,00;116,00;79,75;50,75;137,75;36,25;14,50;319,00;43,50;29,00;34,80;174,00;92,80;184,88;10,88;14,50;76,13;38,16;35,11;38,16;38,16;26,00;3,00;100,00;0,00;10,00;20,00;0,00;7,00;6,00;3,00;39,00;3,00;48,94;16,31;7,25;88,81;3,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;52,00;104,00;136,50;58,50;123,50;29,71;29,71;416,00;29,71;23,11;28,89;190,67;52,00;245,14;3,71;40,86;107,71;33,09;23,64;18,91;9,45;6,00;6,00;70,00;18,00;6,00;9,00;13,00;16,00;3,00;6,00;18,00;0,00;25,10;25,10;3,59;66,34;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;50,00;93,75;68,75;56,25;87,50;28,57;28,57;414,29;28,57;22,22;38,89;144,44;77,78;276,92;7,69;23,08;100,00;23,44;20,31;14,06;17,19;3,00;6,00;86,00;9,00;0,00;3,00;6,00;0,00;0,00;9,00;30,00;3,00;17,86;12,50;3,57;62,50;9,00;3,00;6,00;0,00;0,00;0,00;0,00
2020-01-19;49,00;84,00;91,00;35,00;126,00;32,67;24,50;359,33;40,83;32,67;38,11;174,22;38,11;256,31;7,54;18,85;105,54;36,35;25,29;18,97;18,97;9,00;6,00;43,00;3,00;3,00;19,00;19,00;26,00;12,00;3,00;28,00;0,00;38,11;25,41;0,00;59,89;9,00;18,00;3,00;3,00;0,00;0,00;0,00
2020-01-26;24,00;96,00;84,00;48,00;108,00;16,00;24,00;368,00;48,00;18,00;36,00;186,00;60,00;244,00;0,00;20,00;88,00;30,40;30,40;6,40;16,00;0,00;3,00;42,00;0,00;6,00;6,00;9,00;6,00;3,00;3,00;24,00;0,00;31,38;33,23;0,00;81,23;6,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;100,00;100,00;66,67;26,67;106,67;30,77;23,08;307,69;23,08;27,78;27,78;144,44;77,78;251,85;3,70;18,52;85,19;30,16;49,21;20,63;19,05;3,03;9,09;87,88;3,03;3,00;6,00;0,00;9,00;12,00;0,00;24,00;3,00;33,93;30,36;0,00;110,71;9,00;6,00;3,00;0,00;0,00;0,00;0,00
2020-02-09;39,00;78,00;58,50;26,00;84,50;23,40;54,60;405,60;23,40;16,71;27,86;200,57;39,00;257,40;7,80;35,10;97,50;6,50;39,00;27,63;17,88;9,24;12,32;66,71;6,16;6,00;3,00;0,00;15,00;6,00;3,00;21,00;0,00;39,00;12,41;3,55;79,77;0,00;15,00;0,00;3,00;0,00;0,00;0,00
2020-02-16;33,00;118,80;59,40;26,40;92,40;49,50;41,25;437,25;33,00;38,50;33,00;170,50;38,50;286,00;7,33;14,67;91,67;36,14;23,57;23,57;17,29;9,00;6,00;48,00;0,00;6,00;19,00;6,00;6,00;6,00;12,00;36,00;3,00;14,67;23,83;9,17;100,83;12,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;30,00;97,50;60,00;30,00;127,50;22,50;37,50;435,00;22,50;36,00;42,00;168,00;36,00;236,25;18,75;22,50;93,75;26,84;26,84;39,47;23,68;12,00;3,00;50,00;9,00;6,00;15,00;3,00;6,00;12,00;9,00;15,00;0,00;14,12;12,35;5,29;67,06;33,00;15,00;3,00;3,00;0,00;0,00;0,00
2020-03-01;29,00;137,75;58,00;36,25;137,75;29,00;21,75;464,00;36,25;34,80;52,20;191,40;40,60;246,50;3,63;29,00;58,00;19,84;32,05;25,95;12,21;6,00;6,00;29,00;6,00;0,00;6,00;3,00;18,00;12,00;9,00;27,00;3,00;14,50;14,50;0,00;47,13;47,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;26,00;208,00;91,00;58,50;650,00;78,00;34,67;728,00;17,33;32,50;45,50;650,00;91,00;237,71;18,57;22,29;78,00;14,63;32,50;26,00;37,38;8,32;3,12;79,04;14,56;3,00;6,00;6,00;6,00;14,00;3,00;23,00;0,00;11,14;5,57;5,57;55,71;14,00;9,00;3,00;0,00;0,00;0,00;0,00
2020-03-15;11,00;49,50;44,00;16,50;104,50;11,00;11,00;99,00;22,00;0,00;5,50;82,50;11,00;132,00;7,33;7,33;29,33;3,14;0,00;11,00;3,14;0,00;8,00;6,00;3,00;0,00;6,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;5,50;0,00;20,17;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;17,00;17,00;45,33;0,00;62,33;4,25;8,50;51,00;8,50;5,67;0,00;28,33;5,67;30,60;0,00;6,80;78,20;0,00;0,00;3,09;6,18;3,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;3,78;0,00;15,11;6,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;8,00;8,00;40,00;4,00;40,00;0,00;4,00;32,00;8,00;4,00;0,00;24,00;24,00;16,00;0,00;0,00;12,00;3,20;0,00;22,40;3,20;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,80;0,00;0,00;9,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;3,00;12,00;18,00;6,00;6,00;0,00;0,00;18,00;3,00;3,00;3,00;9,00;6,00;12,00;0,00;3,00;3,00;0,00;3,00;3,00;3,00;0,00;0,00;14,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;7,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;9,00;18,00;18,00;0,00;9,00;0,00;9,00;27,00;4,50;4,50;4,50;13,50;0,00;18,00;0,00;4,50;13,50;7,20;0,00;7,20;0,00;3,00;0,00;11,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;5,40;3,60;0,00;3,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;8,00;4,00;24,00;4,00;64,00;0,00;4,00;24,00;0,00;0,00;4,00;24,00;0,00;20,00;0,00;8,00;4,00;3,20;6,40;3,20;0,00;0,00;0,00;11,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;3,00;3,00;12,00;3,00;6,00;6,00;3,00;18,00;0,00;3,00;3,00;18,00;12,00;24,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;6,00;3,00;30,00;6,00;12,00;0,00;0,00;36,00;0,00;0,00;3,00;12,00;6,00;36,00;0,00;6,00;6,00;0,00;0,00;7,50;6,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;11,00;0,00;5,50;0,00;16,50;5,50;0,00;88,00;5,50;0,00;0,00;5,50;11,00;14,67;0,00;11,00;3,67;3,14;3,14;4,71;3,14;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;5,50;5,50;0,00;14,67;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;14,00;3,50;14,00;3,50;7,00;7,00;7,00;28,00;3,50;7,00;0,00;28,00;14,00;17,50;3,50;3,50;3,50;3,11;6,22;6,22;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,50;0,00;10,50;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2020-05-24;11,00;5,50;16,50;0,00;5,50;5,50;5,50;55,00;0,00;2,75;0,00;11,00;16,50;18,33;0,00;3,67;11,00;0,00;4,71;12,57;3,14;0,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;1,83;1,83;0,00;5,50;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;24,00;6,00;36,00;3,00;12,00;0,00;8,00;48,00;0,00;0,00;0,00;18,00;18,00;32,00;4,00;12,00;36,00;3,20;4,80;11,20;3,20;0,00;3,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;7,38;1,85;0,00;7,38;0,00;3,00;0,00;0,00;0,00;0,00;0,00
